lemma;raw_count;freq_per_60_min
alistuma;6;0.139
flou;6;0.139
kest;6;0.139
eelpool;6;0.139
eriauhind;6;0.139
esikoht;6;0.139
seisund;6;0.139
hullumeelne;6;0.139
vassiljev;6;0.139
igavesti;6;0.139
tass;6;0.139
värisema;6;0.139
relv;6;0.139
ovska;6;0.139
odavamalt;6;0.139
300;6;0.139
telefonikõne;6;0.139
sample;6;0.139
juut;6;0.139
võpsik;6;0.139
büroo;6;0.139
paanika;6;0.139
neutraalne;6;0.139
notar;6;0.139
õpe;6;0.139
arendamine;6;0.139
toetaja;6;0.139
võrgustik;6;0.139
süüdistama;6;0.139
rets;6;0.139
laiendama;6;0.139
heitlus;6;0.139
lise;6;0.139
kannatus;6;0.139
intress;6;0.139
android;6;0.139
kõlar;6;0.139
miljonär;6;0.139
jens;6;0.139
õpilasfirma;6;0.139
sokk;6;0.139
kartul;6;0.139
viisakalt;6;0.139
läte;6;0.139
sagedus;6;0.139
imeline;6;0.139
vitamiin;6;0.139
toitaine;6;0.139
verevarustus;6;0.139
lagundama;6;0.139
toiduaine;6;0.139
ülim;6;0.139
lõhnama;6;0.139
tünn;6;0.139
kabinet;6;0.139
tapp;6;0.139
üürileandja;6;0.139
komm;6;0.139
joonistus;6;0.139
pubi;6;0.139
parfüüm;6;0.139
puhtam;6;0.139
ennist;5;0.116
lõhki;5;0.116
pahane;5;0.116
maaelu;5;0.116
mälestus;5;0.116
pensionär;5;0.116
paralleelselt;5;0.116
roppus;5;0.116
aur;5;0.116
superstaar;5;0.116
juhendama;5;0.116
tagasitulek;5;0.116
hiljaks;5;0.116
tv3;5;0.116
anne;5;0.116
passima;5;0.116
sotsiaalne;5;0.116
moodustama;5;0.116
majanduslik;5;0.116
kojamees;5;0.116
75;5;0.116
koridor;5;0.116
hipster;5;0.116
hinne;5;0.116
ootamatult;5;0.116
humoorikas;5;0.116
ipo;5;0.116
kirju;5;0.116
19.;5;0.116
köök;5;0.116
muna;5;0.116
martinson;5;0.116
kahtlus;5;0.116
kangem;5;0.116
kaif;5;0.116
omajagu;5;0.116
coca-cola;5;0.116
võte;5;0.116
sugugi;5;0.116
pension;5;0.116
edasiminek;5;0.116
väsima;5;0.116
hammustama;5;0.116
ärakukkumine;5;0.116
siht;5;0.116
aks;5;0.116
triin;5;0.116
võistleja;5;0.116
laager;5;0.116
renn;5;0.116
loogiliselt;5;0.116
sedavõrd;5;0.116
tungima;5;0.116
tippsport;5;0.116
georg;5;0.116
järgnev;5;0.116
kalender;5;0.116
tühine;5;0.116
partei;5;0.116
saatan;5;0.116
87;5;0.116
arvestatav;5;0.116
korv;5;0.116
jajah;5;0.116
leebe;5;0.116
absurdne;5;0.116
lahkumine;5;0.116
saadetud;5;0.116
mänedžer;5;0.116
peituma;5;0.116
suunduma;5;0.116
koopia;5;0.116
kolts;5;0.116
kolmekesi;5;0.116
tõdema;5;0.116
tulistama;5;0.116
rallisõitja;5;0.116
kontaveidi;5;0.116
üks-kaks;5;0.116
küsimärk;5;0.116
sidemängija;5;0.116
venitama;5;0.116
timo;5;0.116
baas;5;0.116
realist;5;0.116
veendumus;5;0.116
kaar;5;0.116
kümnevõistleja;5;0.116
erki;5;0.116
pargisõit;5;0.116
laskesuusataja;5;0.116
suusahüppaja;5;0.116
kõrgele;5;0.116
minemine;5;0.116
ettemüük;5;0.116
lühiajaline;5;0.116
üürima;5;0.116
ühe-kaks;5;0.116
as;5;0.116
finantseerimine;5;0.116
tarbija;5;0.116
osaline;5;0.116
soovitu;5;0.116
veebruar;5;0.116
toompark;5;0.116
kinnisvaraanalüütik;5;0.116
nägemine;5;0.116
puus;5;0.116
loomine;5;0.116
salvestamine;5;0.116
tantsija;5;0.116
mugav;5;0.116
tunduvalt;5;0.116
pa;5;0.116
igatpidi;5;0.116
austaja;5;0.116
mälestama;5;0.116
sulama;5;0.116
ip;5;0.116
põhine;5;0.116
ööpäev;5;0.116
pädev;5;0.116
meta;5;0.116
müra;5;0.116
laadima;5;0.116
riiul;5;0.116
mudel;5;0.116
jäetud;5;0.116
totaalne;5;0.116
pagas;5;0.116
käärid;5;0.116
vali;5;0.116
siugune;5;0.116
plahvatama;5;0.116
30.;5;0.116
defineerima;5;0.116
kaudselt;5;0.116
piisav;5;0.116
algselt;5;0.116
aastakümme;5;0.116
enesekindlus;5;0.116
läpakas;5;0.116
garanteerima;5;0.116
illusioon;5;0.116
ülihästi;5;0.116
esitamine;5;0.116
pädevus;5;0.116
master;5;0.116
mussi;5;0.116
akustiline;5;0.116
salm;5;0.116
rütmika;5;0.116
pooleldi;5;0.116
tšikk;5;0.116
domineerima;5;0.116
kiir;5;0.116
halama;5;0.116
segune;5;0.116
enamjaolt;5;0.116
eristama;5;0.116
parajasti;5;0.116
27;5;0.116
skeptiline;5;0.116
ülbe;5;0.116
üro;5;0.116
rosin;5;0.116
aruanne;5;0.116
vastamine;5;0.116
lehekülg;5;0.116
sissejuhatus;5;0.116
muudatus;5;0.116
pakett;5;0.116
piiratud;5;0.116
monteerima;5;0.116
chatis;5;0.116
aparaat;5;0.116
keema;5;0.116
liiklus;5;0.116
suunatud;5;0.116
tobe;5;0.116
äärmus;5;0.116
mõistmine;5;0.116
indiviid;5;0.116
närv;5;0.116
prantsuse;5;0.116
osakond;5;0.116
keerlema;5;0.116
pettumus;5;0.116
eksperiment;5;0.116
filosoofiline;5;0.116
vaktsineerima;5;0.116
94;5;0.116
töötatud;5;0.116
kohutav;5;0.116
valmima;5;0.116
kõrgemale;5;0.116
vähemus;5;0.116
köitma;5;0.116
sõlmima;5;0.116
maksepuhkus;5;0.116
võlgu;5;0.116
kuvand;5;0.116
paindlikkus;5;0.116
teatama;5;0.116
elamispind;5;0.116
katkema;5;0.116
läbimõeldud;5;0.116
personaalne;5;0.116
laev;5;0.116
atmosfäär;5;0.116
lubatud;5;0.116
purjus;5;0.116
eestimaa;5;0.116
propageerima;5;0.116
kaval;5;0.116
põhisõnum;5;0.116
jala;5;0.116
õpik;5;0.116
patriotism;5;0.116
grüntal;5;0.116
erakond;5;0.116
süü;5;0.116
ideaal;5;0.116
nägemus;5;0.116
korraldatud;5;0.116
kruvima;5;0.116
arutlema;5;0.116
kaasama;5;0.116
asjata;5;0.116
rabama;5;0.116
veerandfinaal;5;0.116
raskelt;5;0.116
anna;5;0.116
ankrunaine;5;0.116
ukraina;5;0.116
al;5;0.116
irina;5;0.116
johannes;5;0.116
tribüün;5;0.116
meelitama;5;0.116
suusahüpe;5;0.116
jalgpallikoondis;5;0.116
rõõmsam;5;0.116
poom;5;0.116
koit;5;0.116
kullamäe;5;0.116
vaht;5;0.116
õhkkond;5;0.116
territoorium;5;0.116
liverpool;5;0.116
itaalia;5;0.116
kiiruskatse;5;0.116
patt;5;0.116
10000;5;0.116
kahtlemata;5;0.116
ääretult;5;0.116
surve;5;0.116
papp;5;0.116
eurone;5;0.116
zevakin;5;0.116
üllatunud;5;0.116
tegutsev;5;0.116
lits;5;0.116
sid;5;0.116
lüpsma;5;0.116
kiirendama;5;0.116
tonn;5;0.116
mill;5;0.116
väljaanne;5;0.116
regulaarselt;5;0.116
populaarsem;5;0.116
iseloomustama;5;0.116
saatelõik;5;0.116
jee;5;0.116
saagim;5;0.116
ment;5;0.116
šokolaad;5;0.116
eero;5;0.116
arnold;5;0.116
kellaaeg;5;0.116
ülesehitus;5;0.116
räme;5;0.116
mõjuvõim;5;0.116
cov;5;0.116
kohv;5;0.116
silver;5;0.116
dna;5;0.116
luu;5;0.116
iseloom;5;0.116
spordiajakirjanik;5;0.116
seostama;5;0.116
paraka;5;0.116
sõimama;5;0.116
sisetöö;5;0.116
valitsema;5;0.116
maria;5;0.116
mässama;5;0.116
rool;5;0.116
mat;5;0.116
avastamine;5;0.116
kim;5;0.116
vihje;5;0.116
maksimaalselt;5;0.116
pede;5;0.116
kujunema;5;0.116
algklass;5;0.116
avandi;5;0.116
raiskama;5;0.116
painutama;5;0.116
arg;5;0.116
generatsioon;5;0.116
tõlkima;5;0.116
rakett;5;0.116
sott;5;0.116
maastik;5;0.116
nokkima;5;0.116
papi;5;0.116
kilin;5;0.116
toru;5;0.116
sabka;5;0.116
sodi;5;0.116
õlts;5;0.116
93;5;0.116
põhivana;5;0.116
tups;5;0.116
kuulmine;5;0.116
audio;5;0.116
siiras;5;0.116
liis;5;0.116
räpilugu;5;0.116
tõlge;5;0.116
rebima;5;0.116
sulg;5;0.116
96;5;0.116
faking;5;0.116
rohi;5;0.116
värskem;5;0.116
filter;5;0.116
ekskursioon;5;0.116
vasakule;5;0.116
ohvitser;5;0.116
külastama;5;0.116
lootusekiir;5;0.116
seitsmes;5;0.116
südaöö;5;0.116
rahulikum;5;0.116
kaheksas;5;0.116
keskpaik;5;0.116
kaneelisai;5;0.116
öösiti;5;0.116
sõit;5;0.116
südametunnistus;5;0.116
abikaasa;5;0.116
õhutama;5;0.116
eriolukord;5;0.116
käsitöö;5;0.116
kanariba;5;0.116
aretama;5;0.116
kaup;5;0.116
room;5;0.116
ükshaaval;5;0.116
sättima;5;0.116
lõbu;5;0.116
riskantne;5;0.116
ain;5;0.116
avatar;5;0.116
põrgu;5;0.116
katk;5;0.116
seep;5;0.116
eemaldama;5;0.116
laser;5;0.116
element;5;0.116
võrdlemisi;5;0.116
eksperimenteerima;5;0.116
laar;5;0.116
esitus;5;0.116
kontrast;5;0.116
kunstiline;5;0.116
eelis;5;0.116
hõõruma;5;0.116
vi;5;0.116
äng;5;0.116
struktuur;5;0.116
tendents;5;0.116
teisene;5;0.116
nähtamatu;5;0.116
koobas;5;0.116
uskumus;5;0.116
je;5;0.116
male;5;0.116
ignoreerima;5;0.116
õhtuti;5;0.116
kodutöö;5;0.116
vererõhk;5;0.116
rooba;5;0.116
rõõmustama;5;0.116
ilusasti;5;0.116
isoleerima;5;0.116
tüvi;5;0.116
tegevjuht;5;0.116
haldama;5;0.116
belgia;5;0.116
kotsar;5;0.116
50000;5;0.116
liigutus;5;0.116
soosik;5;0.116
mik;5;0.116
fifa;5;0.116
slam;5;0.116
ettearvamatu;5;0.116
vill;5;0.116
naima;5;0.116
sügavus;5;0.116
kahvel;5;0.116
pahandama;5;0.116
salaja;5;0.116
tempel;5;0.116
teretulnud;5;0.116
ootus;5;0.116
jäme;5;0.116
sponsor;5;0.116
ground;5;0.116
art;5;0.116
my;5;0.116
pastaro;5;0.116
toll;5;0.116
bin;5;0.116
lada;5;0.116
mix;5;0.116
kasvaja;5;0.116
süstima;5;0.116
tehnik;5;0.116
fak;5;0.116
seedima;5;0.116
suremine;5;0.116
tommyboy;5;0.116
kull;5;0.116
maarja;5;0.116
kloun;5;0.116
samastuma;5;0.116
olümpiakomitee;5;0.116
võtmine;5;0.116
pioneerilaager;5;0.116
ametlikult;5;0.116
peitma;5;0.116
harjutus;5;0.116
libisema;5;0.116
horvaatia;5;0.116
olematu;5;0.116
haisema;5;0.116
rahaliselt;5;0.116
esmapilk;5;0.116
rööking;5;0.116
ingliskeelne;5;0.116
näppima;5;0.116
boy;5;0.116
geen;5;0.116
nutitelefon;5;0.116
infokandja;5;0.116
raadiosaade;5;0.116
võsa;5;0.116
haigusepisood;5;0.116
kurk;5;0.116
podkast;5;0.116
puhver;5;0.116
kinnisvarabüroo;5;0.116
it-süsteem;5;0.116
üha;5;0.116
lahedam;5;0.116
loeng;5;0.116
vastuvõtt;5;0.116
mikker;5;0.116
filosoofia;5;0.116
nu;5;0.116
paratamatus;5;0.116
õnnitlus;5;0.116
nõustaja;5;0.116
takistus;5;0.116
indikaator;5;0.116
teadlikkus;5;0.116
kitsaskoht;5;0.116
cancel;5;0.116
ebameeldiv;5;0.116
joonistama;5;0.116
vilistlane;5;0.116
abielluma;5;0.116
kaksik;5;0.116
värvima;5;0.116
koolimaja;5;0.116
raisku;5;0.116
lõdvestuma;5;0.116
armuma;5;0.116
kogemine;5;0.116
depressiivne;5;0.116
ütlus;5;0.116
jada;5;0.116
sajaprotsendiliselt;5;0.116
teadvus;5;0.116
visualiseerima;5;0.116
rulluma;5;0.116
jõuliselt;5;0.116
gaas;5;0.116
mini;5;0.116
spetsiaalne;5;0.116
toitumine;5;0.116
tervislikult;5;0.116
tundlik;5;0.116
tervem;5;0.116
teadusuuring;5;0.116
kiudaine;5;0.116
külmkuivatama;5;0.116
tööriist;5;0.116
mürk;5;0.116
vilkur;5;0.116
lina;5;0.116
balkan;5;0.116
linnuhääl;5;0.116
vasak;5;0.116
rämmar;5;0.116
öökülm;5;0.116
külmetus;5;0.116
digima;5;0.116
rai;5;0.116
lavaku;5;0.116
50.;5;0.116
kibad;5;0.116
pliiats;5;0.116
tinder;5;0.116
vastandumine;5;0.116
räppmuusika;4;0.093
ühtepidi;4;0.093
noorsootöötaja;4;0.093
aastaselt;4;0.093
mõneti;4;0.093
vabam;4;0.093
kasvatamine;4;0.093
ühendama;4;0.093
klassivend;4;0.093
ansip;4;0.093
maanduma;4;0.093
puudumine;4;0.093
sellegipoolest;4;0.093
suli;4;0.093
nõrgem;4;0.093
õunapuu;4;0.093
voor;4;0.093
maapiirkond;4;0.093
ülemäära;4;0.093
heino;4;0.093
2013;4;0.093
palkama;4;0.093
26;4;0.093
lihtsasti;4;0.093
tõrvas;4;0.093
ruut;4;0.093
kopli;4;0.093
rakendus;4;0.093
viisakas;4;0.093
ajutine;4;0.093
vaagima;4;0.093
ametiaeg;4;0.093
õudselt;4;0.093
muusikakool;4;0.093
luud;4;0.093
muusikastiil;4;0.093
solvang;4;0.093
elva;4;0.093
alternatiivne;4;0.093
aint;4;0.093
disko;4;0.093
paju;4;0.093
potentsiaalne;4;0.093
langetama;4;0.093
pooldama;4;0.093
trükkima;4;0.093
vahemäng;4;0.093
kahetine;4;0.093
kukkumine;4;0.093
asjaolu;4;0.093
tipptase;4;0.093
varustus;4;0.093
are;4;0.093
roosna;4;0.093
kandidaat;4;0.093
kindlustama;4;0.093
matšpall;4;0.093
tulenevalt;4;0.093
kohtumine;4;0.093
küünal;4;0.093
kusema;4;0.093
saare;4;0.093
täiendav;4;0.093
sots;4;0.093
televiisor;4;0.093
juunikuu;4;0.093
ühepäevane;4;0.093
rõhutama;4;0.093
eesti-lät;4;0.093
segi;4;0.093
määramine;4;0.093
vaevalt;4;0.093
juhtimine;4;0.093
kuusmaa;4;0.093
korvpalliklubi;4;0.093
nfl;4;0.093
keskne;4;0.093
käekäik;4;0.093
teatav;4;0.093
veerand;4;0.093
ida;4;0.093
kolmene;4;0.093
individuaalselt;4;0.093
koss;4;0.093
sealjuures;4;0.093
ohtlik;4;0.093
rene;4;0.093
kird;4;0.093
bc;4;0.093
võõrsil;4;0.093
suuteline;4;0.093
tega;4;0.093
ri;4;0.093
katrin;4;0.093
optimist;4;0.093
ebareaalne;4;0.093
kohutavalt;4;0.093
kork;4;0.093
mõttetöö;4;0.093
täpsustus;4;0.093
realiseerima;4;0.093
toimuv;4;0.093
projekteerimine;4;0.093
ehitamine;4;0.093
lisanduma;4;0.093
kuulutus;4;0.093
sõltuvalt;4;0.093
2008.;4;0.093
gruusia;4;0.093
prognoosima;4;0.093
sedapidi;4;0.093
abimees;4;0.093
kontoriruum;4;0.093
fail;4;0.093
ühinema;4;0.093
regi;4;0.093
london;4;0.093
klahv;4;0.093
harjutanud;4;0.093
seade;4;0.093
ill;4;0.093
lülitama;4;0.093
palvetama;4;0.093
kuulujutt;4;0.093
turundus;4;0.093
23;4;0.093
raju;4;0.093
totaalselt;4;0.093
you;4;0.093
max;4;0.093
põhipoint;4;0.093
produkt;4;0.093
ampel;4;0.093
stream;4;0.093
sisenema;4;0.093
kunstnik;4;0.093
iva;4;0.093
panemine;4;0.093
torumees;4;0.093
aktiveerima;4;0.093
hingeline;4;0.093
muusikatööstus;4;0.093
luuletaja;4;0.093
dollar;4;0.093
magamistuba;4;0.093
hingamine;4;0.093
erilisem;4;0.093
pettunud;4;0.093
vahemik;4;0.093
juurutama;4;0.093
liialt;4;0.093
sealsamas;4;0.093
mainstreamis;4;0.093
tõmblema;4;0.093
tuhk;4;0.093
like;4;0.093
hard;4;0.093
tööpäev;4;0.093
habe;4;0.093
arvelt;4;0.093
mitmekesisus;4;0.093
esitlema;4;0.093
virtuaalselt;4;0.093
ait;4;0.093
hindamine;4;0.093
raport;4;0.093
osutama;4;0.093
küsitud;4;0.093
jäämine;4;0.093
viipekeel;4;0.093
kaasamine;4;0.093
epikoja;4;0.093
põhiasi;4;0.093
avalikkus;4;0.093
toonitama;4;0.093
passiivne;4;0.093
tervisehäda;4;0.093
meditsiiniline;4;0.093
tihtilugu;4;0.093
eluaasta;4;0.093
keskkool;4;0.093
intel;4;0.093
laptop;4;0.093
põhimõtteline;4;0.093
nipp;4;0.093
kokkuhoid;4;0.093
niukest;4;0.093
arm;4;0.093
psühholoogia;4;0.093
mayer;4;0.093
rakendama;4;0.093
rohke;4;0.093
mal;4;0.093
vihik;4;0.093
life;4;0.093
nummi;4;0.093
jaapanlane;4;0.093
heaolu;4;0.093
kemikaal;4;0.093
tüütu;4;0.093
fotograaf;4;0.093
raskekujuline;4;0.093
sümptom;4;0.093
gripp;4;0.093
13.;4;0.093
laenuturg;4;0.093
kvartal;4;0.093
stressirohke;4;0.093
initsiatiiv;4;0.093
oode;4;0.093
optimistlik;4;0.093
balanss;4;0.093
käive;4;0.093
sisaldama;4;0.093
taastumine;4;0.093
tegur;4;0.093
väärima;4;0.093
aktiivsem;4;0.093
raputama;4;0.093
koroonakriis;4;0.093
peen;4;0.093
eelolev;4;0.093
vaatenurk;4;0.093
segav;4;0.093
röökima;4;0.093
kohalolek;4;0.093
kidra;4;0.093
laivis;4;0.093
gran;4;0.093
grand;4;0.093
ülilahe;4;0.093
lukku;4;0.093
kahjustama;4;0.093
jälgijaskond;4;0.093
kuskohast;4;0.093
lammas;4;0.093
lauluväljak;4;0.093
emo;4;0.093
son;4;0.093
puhtjuhuslikult;4;0.093
saak;4;0.093
mölisema;4;0.093
elutuba;4;0.093
põhjendama;4;0.093
fil;4;0.093
out;4;0.093
teiseks;4;0.093
laamendama;4;0.093
helge;4;0.093
kandik;4;0.093
samaväärne;4;0.093
idioot;4;0.093
laienema;4;0.093
miskipärast;4;0.093
laur;4;0.093
salvestus;4;0.093
pan;4;0.093
alagrupp;4;0.093
pe;4;0.093
geim;4;0.093
vägi;4;0.093
liig;4;0.093
alumine;4;0.093
ühtlane;4;0.093
värbama;4;0.093
julia;4;0.093
juunior;4;0.093
suhteline;4;0.093
laskesuusk;4;0.093
valgustus;4;0.093
püss;4;0.093
lõige;4;0.093
vint;4;0.093
mink;4;0.093
suusataja;4;0.093
keila;4;0.093
agressiivselt;4;0.093
tuksis;4;0.093
klavan;4;0.093
mäginen;4;0.093
wales;4;0.093
maailmameistritiitel;4;0.093
austraalia;4;0.093
mc;4;0.093
32;4;0.093
31.;4;0.093
tugevus;4;0.093
vigane;4;0.093
kamoon;4;0.093
80;4;0.093
lõtv;4;0.093
sõrm;4;0.093
paat;4;0.093
müürsepp;4;0.093
koma;4;0.093
peo;4;0.093
nit;4;0.093
kisa;4;0.093
harrastama;4;0.093
tokyo;4;0.093
kama;4;0.093
sisugune;4;0.093
rõhuma;4;0.093
jäädvustama;4;0.093
lugeja;4;0.093
tikk;4;0.093
vihasem;4;0.093
tuline;4;0.093
draama;4;0.093
kodumaa;4;0.093
diagnoos;4;0.093
time;4;0.093
intelligentne;4;0.093
skandaalne;4;0.093
petitsioon;4;0.093
paroodia;4;0.093
kaka;4;0.093
uurimustöö;4;0.093
alateadlikult;4;0.093
pealtnägija;4;0.093
netflix;4;0.093
amazon;4;0.093
jo;4;0.093
postimees;4;0.093
spekulatsioon;4;0.093
kriisinäitleja;4;0.093
olend;4;0.093
meem;4;0.093
2014;4;0.093
ulmefilm;4;0.093
panda;4;0.093
tre;4;0.093
helsingi;4;0.093
elustama;4;0.093
tali;4;0.093
nud;4;0.093
kong;4;0.093
kolmnurk;4;0.093
kondents;4;0.093
pistma;4;0.093
tankla;4;0.093
pakutud;4;0.093
siginema;4;0.093
nimetus;4;0.093
and;4;0.093
tantsupidu;4;0.093
eve;4;0.093
tänuväärt;4;0.093
lavastama;4;0.093
2016;4;0.093
sealne;4;0.093
visioon;4;0.093
ankeet;4;0.093
kajastus;4;0.093
monoloog;4;0.093
komisjon;4;0.093
õigemini;4;0.093
julgem;4;0.093
paide;4;0.093
sähvatus;4;0.093
taani;4;0.093
tenet;4;0.093
süli;4;0.093
jan;4;0.093
uuspõld;4;0.093
kunagine;4;0.093
täituma;4;0.093
sült;4;0.093
rääkimine;4;0.093
klassik;4;0.093
lahke;4;0.093
masendus;4;0.093
taht;4;0.093
sünd;4;0.093
kumm;4;0.093
lumelaud;4;0.093
one;4;0.093
ris;4;0.093
anti;4;0.093
toomas;4;0.093
padar;4;0.093
vad;4;0.093
uurimistöö;4;0.093
manustama;4;0.093
minuaru;4;0.093
vaik;4;0.093
sügelema;4;0.093
taksojuht;4;0.093
nurm;4;0.093
disain;4;0.093
eristuma;4;0.093
uhamine;4;0.093
jalgrattur;4;0.093
vits;4;0.093
rõngas;4;0.093
sergei;4;0.093
juhatus;4;0.093
rännak;4;0.093
kommunism;4;0.093
paremal;4;0.093
küngas;4;0.093
kõrgus;4;0.093
režiim;4;0.093
oodatud;4;0.093
koge;4;0.093
viidud;4;0.093
munder;4;0.093
austus;4;0.093
rosi;4;0.093
langus;4;0.093
koli;4;0.093
vaatevinkel;4;0.093
lett;4;0.093
rasmus;4;0.093
pirukas;4;0.093
organ;4;0.093
reet;4;0.093
kõikuma;4;0.093
rent;4;0.093
psüühika;4;0.093
külmutama;4;0.093
snäkk;4;0.093
tellimus;4;0.093
transport;4;0.093
igatsema;4;0.093
isolatsioon;4;0.093
paremale;4;0.093
murduma;4;0.093
tundmine;4;0.093
kergitama;4;0.093
venima;4;0.093
armukolmnurk;4;0.093
tundunud;4;0.093
eestlaslikkus;4;0.093
mõis;4;0.093
mist;4;0.093
vanamees;4;0.093
illa;4;0.093
püha;4;0.093
tunnustama;4;0.093
james;4;0.093
põikama;4;0.093
laisk;4;0.093
libahunt;4;0.093
määrima;4;0.093
tõmme;4;0.093
tekitav;4;0.093
tsiteeritav;4;0.093
uhkus;4;0.093
suvaliselt;4;0.093
stereotüüp;4;0.093
vares;4;0.093
näit;4;0.093
hääldama;4;0.093
uldis;4;0.093
siiralt;4;0.093
järjekordselt;4;0.093
lihas;4;0.093
igapäev;4;0.093
tennisist;4;0.093
jalgpallur;4;0.093
sõudja;4;0.093
päädima;4;0.093
totter;4;0.093
range;4;0.093
käit;4;0.093
põhjapanev;4;0.093
anier;4;0.093
levadia;4;0.093
teenitud;4;0.093
praad;4;0.093
mobiil;4;0.093
600;4;0.093
aut;4;0.093
2020.;4;0.093
spordimees;4;0.093
võimendama;4;0.093
teatavasti;4;0.093
sooritus;4;0.093
ainsa;4;0.093
vips;4;0.093
16.;4;0.093
autoralli;4;0.093
rahvus;4;0.093
ale;4;0.093
big;4;0.093
resk;4;0.093
nonii;4;0.093
maakond;4;0.093
kuuld;4;0.093
tume;4;0.093
entusiastlik;4;0.093
rääk;4;0.093
ast;4;0.093
game;4;0.093
still;4;0.093
under;4;0.093
omapärane;4;0.093
neer;4;0.093
harilik;4;0.093
mõnusalt;4;0.093
pihk;4;0.093
kurt;4;0.093
krikk;4;0.093
suuremahuline;4;0.093
katkematu;4;0.093
kart;4;0.093
päästik;4;0.093
esineja;4;0.093
kutsunud;4;0.093
maalima;4;0.093
pigistama;4;0.093
hari;4;0.093
tommyboi;4;0.093
lõppenud;4;0.093
seekordne;4;0.093
tublisti;4;0.093
vile;4;0.093
möödunud;4;0.093
tenniseliit;4;0.093
jagamine;4;0.093
solvuma;4;0.093
rait;4;0.093
ratassepp;4;0.093
meedik;4;0.093
nõustama;4;0.093
paranema;4;0.093
case;4;0.093
nõudmine;4;0.093
õieti;4;0.093
kokkupuude;4;0.093
fantastiline;4;0.093
käsk;4;0.093
fanfaar;4;0.093
vili;4;0.093
massaaž;4;0.093
masseerima;4;0.093
põnevam;4;0.093
ägedalt;4;0.093
pressima;4;0.093
vallutama;4;0.093
lugejanumber;4;0.093
kang;4;0.093
junn;4;0.093
pasun;4;0.093
puur;4;0.093
hakkima;4;0.093
istunud;4;0.093
repertuaar;4;0.093
patune;4;0.093
vahetult;4;0.093
oll;4;0.093
mob;4;0.093
takuklubi;4;0.093
kultuurikeskus;4;0.093
salong;4;0.093
suitsetamine;4;0.093
tige;4;0.093
timmima;4;0.093
alternatiiv;4;0.093
kurtma;4;0.093
logo;4;0.093
savka;4;0.093
kündma;4;0.093
vanasõna;4;0.093
suitsema;4;0.093
tuulelohe;4;0.093
2017.;4;0.093
leid;4;0.093
eluetapp;4;0.093
sulgema;4;0.093
meeleolu;4;0.093
150;4;0.093
raames;4;0.093
valmistuma;4;0.093
it-teaduskond;4;0.093
it-sektor;4;0.093
tehisintellekt;4;0.093
magistriõpe;4;0.093
keerukus;4;0.093
labor;4;0.093
õppeprotsess;4;0.093
tõestus;4;0.093
õping;4;0.093
vanadus;4;0.093
maar;4;0.093
segukott;4;0.093
ühendatud;4;0.093
per;4;0.093
rihm;4;0.093
suunitlus;4;0.093
propaganda;4;0.093
puts;4;0.093
bo;4;0.093
jalka;4;0.093
igakuine;4;0.093
omandamine;4;0.093
higi;4;0.093
küdema;4;0.093
kohanemine;4;0.093
anneli;4;0.093
sotsiaalvaldkond;4;0.093
eeskätt;4;0.093
õigusnõustamine;4;0.093
ekstreemne;4;0.093
kauplemine;4;0.093
toodetud;4;0.093
moodul;4;0.093
liim;4;0.093
saagima;4;0.093
branson;4;0.093
kuppel;4;0.093
rems;4;0.093
jugio;4;0.093
kalamaja;4;0.093
lapsevanem;4;0.093
progress;4;0.093
külmavärin;4;0.093
higistama;4;0.093
mentor;4;0.093
villevere;4;0.093
tiik;4;0.093
heliliselt;4;0.093
tõmbetuul;4;0.093
ärkamine;4;0.093
anomaalia;4;0.093
omistama;4;0.093
orkestreerima;4;0.093
jõesäng;4;0.093
kits;4;0.093
eepiline;4;0.093
kõrvarõngas;4;0.093
arvele;4;0.093
suguvõsa;4;0.093
inimkond;4;0.093
kark;4;0.093
äriidee;4;0.093
palve;4;0.093
kuniks;4;0.093
hõikama;4;0.093
maarius;4;0.093
seede;4;0.093
seedimine;4;0.093
enesetunne;4;0.093
protsentuaalselt;4;0.093
kehakaal;4;0.093
immuunsüsteem;4;0.093
tõsisem;4;0.093
tervislikum;4;0.093
järjepidevus;4;0.093
hormoon;4;0.093
bakteriaalne;4;0.093
terapeut;4;0.093
jämesool;4;0.093
geneetik;4;0.093
lisaaine;4;0.093
puhastuma;4;0.093
ainevahetus;4;0.093
ants;4;0.093
põletik;4;0.093
paast;4;0.093
pehmendama;4;0.093
kook;4;0.093
kliima;4;0.093
eitamine;4;0.093
juhis;4;0.093
neid;4;0.093
beebi;4;0.093
jobe;4;0.093
veelaud;4;0.093
helta;4;0.093
skelta;4;0.093
lockdown;4;0.093
excel;4;0.093
äpp;4;0.093
hevi;4;0.093
kassetimängija;4;0.093
selgem;4;0.093
agu;4;0.093
narkootikum;4;0.093
mutter;4;0.093
seib;4;0.093
mesi;4;0.093
kantri;4;0.093
sipelgas;4;0.093
karvapall;4;0.093
fat;4;0.093
bmw;4;0.093
töökoda;4;0.093
patroon;4;0.093
sampler;4;0.093
labak;4;0.093
pingimees;4;0.093
soundtrack;4;0.093
paiste;4;0.093
kaspar;4;0.093
õisik;4;0.093
rahulduma;4;0.093
aula;4;0.093
peetel;4;0.093
pruudirööv;4;0.093
eelvoor;4;0.093
vaheklipp;4;0.093
noortekeskus;3;0.069
keskkonnaspetsialist;3;0.069
maamaja;3;0.069
