episode_id,section_index,gender,minutes,eitus,verb,lause
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,3,M,1.4586666666666663,ei,olema,"Just , aga kas te näete või vähemalt no okei , ma ei ole nii suur spetsialist , aga kas te näete mõnda mängijat , kes võiks eestlaste Jaan , ma saan aru , mis , kes võiks sinna pääseda ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,3,M,1.4586666666666663,ei,olema,"Ei olnud , ta oli Saksamaa kuues klubis ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,3,M,1.4586666666666663,ei,olema,"Lõpetuseks sellega , et Liverpool , kes noh , võib-olla vaadates kasvõi sama aasta Inglismaa meistrivõistlusi ei olnud võib-olla päris see meeskond , kes oleks pidanud purjetama meistrite liiga finaali , purjetas sa ikkagi nagu välja , et sellises play formaadis Liverpool oli väga kõva ikkagi ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,3,M,1.4586666666666663,ei,paistma,"Küsimusele vastates siis no ega seda meest ei paista , aga ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,paistma,"Ütleme ta , ta võib ka teinekord mingite juhuste kokkusattumisel suhteliselt kiiresti nagu juhtuma hakata ja kruvima hakata , aga hetkel muidugi eelduste ei paista nagu kusagilt selles ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Aga ütleme , paistab kusagil 16 17 aasta vanuste seas , aga noh , sellest ei ole mõtet rääkida nii vara Just sealt paistab mõned poisid ju treenivad seal isegi premierliigi klubide juures väravavaht ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,teadma,"See oli siis laupäevases lehes väga hea kommentaari , et miks saavad premeeritud igasugused Kalalandi viskajad ja , ja ma ei tea , mis ninaga muna , veeretajad aga , aga , aga sisevõistlusel kergejõustikust iitris medali saanud mees ei tule nagu EOK tsinovnikute hulgas , nagu jutuks ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,tulema,"See oli siis laupäevases lehes väga hea kommentaari , et miks saavad premeeritud igasugused Kalalandi viskajad ja , ja ma ei tea , mis ninaga muna , veeretajad aga , aga , aga sisevõistlusel kergejõustikust iitris medali saanud mees ei tule nagu EOK tsinovnikute hulgas , nagu jutuks ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,pidama,"Just aga , aga teine asi on ka see , ma olen ju kõrvalt kuulnud , et jällegi , eks ma tean Ma tean , eks , aga ma olen kõrvalt kuulnud , et tegelikult oli väga tõsine võitlus , et , et saada kas või nüüd siis see väike stipendiumi Uibole , millele siis nüüd kergejõustikuliit lisas omapoolse Raha ja , ja no olid täiesti pool sellest tippspordikomisjonist olid täiesti vastu ja võitlesid , et me ei peaks andma ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Ja jutt käib sellest , et mis , mis stipendiumi peal on ja kas ta tulemusel on mingisugune väärtus või ei ole ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,teadma,"Ja kusjuures ma ei tea ühtegi teist riiki , kes käitus nii , nagu käitus Eesti ja EOK igal pool mujal tuleks või meil ka peaks , olümpiakomitee peaks tõttama Uibo juurde ja ütleme , kuule mees , kuidas me saame sind nüüd aidata ?"
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,pidama,"Et see ei peaks olema see koht , kus asjad kinni jäävad , vaid vastupidi , kust asjad nagu hoo sisse saavad ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,võitma,"Ja no ütleme niimoodi , et , et ühel hetkel äkki hakkad vaatama , et äkki ojjee ei võida gi oma kuuendat järjestikust , eks ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Ja siis lõpuks ikkagi ta tuleb ja võtab ja võidab , eks , kuigi auto tal ei ole parim ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,suutma,"Peep ikkagi minu arust ei suuda nagu lõpuni sa jagada asja küll ära seletada , et , et mis siis selle novelliga oli ?"
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ära,seletama,"Peep ikkagi minu arust ei suuda nagu lõpuni sa jagada asja küll ära seletada , et , et mis siis selle novelliga oli ?"
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,suutma,Mees ei suuda pinge all sõita lihtsalt ?
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Ei no tal oli ka periood , kus tal ei olnud veel mingit pinget ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"No see ei ole ainult see , et sul on punnpunnis , eks ole aga sa ühel hetkel avastasid , et ma olen nii kõvasti Eestist ees , et et kuramus , äkki ma võidangi ära see aasta selle asja , see hakkas seda mõtlema , mõtlema , kerima , kerima , kerima ja sellest tekib ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,ütlema,"No ilmaasja , no ilma asjata ei öelda , et ega see nagu võidu võtmine ongi kõige raskem osa see vormistamine , eks ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,saama,"Sõida pallimängus ka korvpallis ka nõrgem võistkond mõnikord läheb ju ette ja ja no tundub , et võtabki ära , aga siis ikkagi nagu järsku ei saa enam siis järsku ei saa seda siis kolmandat ja nii läheb ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,saama,"Sõida pallimängus ka korvpallis ka nõrgem võistkond mõnikord läheb ju ette ja ja no tundub , et võtabki ära , aga siis ikkagi nagu järsku ei saa enam siis järsku ei saa seda siis kolmandat ja nii läheb ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,lõpma,"Aga veel rohkem me näeme seda sellistel aladel , kus sul on vaja võita ikkagi mingisugune noh , mänguaeg ei lõpe ära , aga sul on vaja mingi punkt veel võtta , noh võrkpallis , eks ole , Eesti mäletad , Eesti naised kaotasid siin ühe valikmängu olid geimidega kaks null peal ja seitse matšpalli , vist oli kolmandas geimis ja ei saanud seda kätte ja lõpuks vaatasid , lõpuks kaotasid ja tennis on , eks ole , teine selline ala , kus sa võid küll olla ees , võid neid matšpalle omada ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,saama,"Aga veel rohkem me näeme seda sellistel aladel , kus sul on vaja võita ikkagi mingisugune noh , mänguaeg ei lõpe ära , aga sul on vaja mingi punkt veel võtta , noh võrkpallis , eks ole , Eesti mäletad , Eesti naised kaotasid siin ühe valikmängu olid geimidega kaks null peal ja seitse matšpalli , vist oli kolmandas geimis ja ei saanud seda kätte ja lõpuks vaatasid , lõpuks kaotasid ja tennis on , eks ole , teine selline ala , kus sa võid küll olla ees , võid neid matšpalle omada ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ära,olema,"Aga kui sa nüüd matšpalli ära pole realiseerinud , siis siis justkui hakkab see asi lõpuks sinu vastu nagu mängima ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,saama,"Kuule , ma olin nii Huvitav , et te nii hästi mäletate , ma käisin ka kaks korda pioneerilaagris jõudsin käia siiski , kuigi ametlikult ma pioneeriks ei saanudki , sest just sel suvel Eilsest siis sügisel , kui mina oleks pidanud saama ametlikult pioneeriks kaotati see pioneerivärk ikkagi nagu ära küll , jõudsin ma sellel samal suvel nii väiksena ja küll sellel samal suvel jõudsin ma justkui pioneer olla Remnikul pioneerilaagris millest mul on kusjuures väga ere mälestus sellest , kuidas seal aasta oli 88 seal ühel hetkel , ühel päeval , noored kasvatajad tõmbasid vardast maha Eesti NSV lipu peitsid selle ära ja tõmbasid sinna üles sinimustvalge ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Kuule , see ka rivi , miks tehakse rivi , see ei ole mingi kommunismi näite ju ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,pidama,"Ma olen kohe usk , mina ise ei peagi ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Sinu kooli ja tausta juures ma ikkagi imestan nüüd tagantjärele selle jutu juures , kuidas meie matk Rakverre ikkagi nagu ebaõnnestus ja ma mäletan ka sind rullimas seal maanteekraavis ei olnud sa sugugi see mees , kes ütles , et kuule Lähen edasi , ma tahtsin tega samas ka ikka minu arust oli see esimene , kes rullis veel siis mis ma korraks puhkasin ja läksin edasi ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,saama,"Korvpallikoondis , kes on sel hooajal olnud pildil päris mitmel erineval moel on olnud pildil sellega , et et kõigepealt koondisse on lisandunud päris palju uut noort , verd on olnud pildiga , seal on olnud pildiga sellega , et vanemad mehed mingitel hetkedel kas ei saanud või mõnel juhul ka ei tahtnud tulla ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,tahtma,"Korvpallikoondis , kes on sel hooajal olnud pildil päris mitmel erineval moel on olnud pildil sellega , et et kõigepealt koondisse on lisandunud päris palju uut noort , verd on olnud pildiga , seal on olnud pildiga sellega , et vanemad mehed mingitel hetkedel kas ei saanud või mõnel juhul ka ei tahtnud tulla ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,ütlema,"Ma ei öelnud , et see oli nauditav ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,pääsema,"Jaa , aga , aga kallid inimesed , ma tegin ju neid aasta kokkuvõtteid sinna lehte , siis ma vaatasin kõik selle aasta läbi kõik ikka noh , ütleme niimoodi positiivsust seal korvpallis oli ikkagi no kui , kui me paneme sinna veel selle ühisliiga , kus jälle play-off'i ei pääsetud ja , ja saadi tappa seal kellelt iganes ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,saama,"No ühisliigas aasta 2018 kohta öeldi , et kuidagi nagu väga kehv oleks olnud , ei saa öelda , et noh , Kalev oli ikkagi ka eelmisel hooajal ja on ka sel hooajal pildil ikkagi ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"No just , aga noh , eelmine hooaeg ei olnud ka kindlasti mingisugune katastroof , aga tulles nüüd koondise ja korvpalli juurde tervikuna muidugi ei ole mingi hõiskamisaeg hetkel , et mis puudutab koondise käekäiku , siis siis see viga minu arust tagantjärele vaadates nüüd kindlasti ikkagi tehti ja see Ma arvan , et ei olnud ikkagi nii ja on ka kuulda , et ei olnud ikkagi päris nii , et see oli nüüd teadlik otsus kõik need koondise tsükli , mis selle aasta jooksul oli , et see oleks olnud teadlik otsus iga kord , et vot sel korral me tahame mängida , meie visioon on mängida just nende meestega ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"No just , aga noh , eelmine hooaeg ei olnud ka kindlasti mingisugune katastroof , aga tulles nüüd koondise ja korvpalli juurde tervikuna muidugi ei ole mingi hõiskamisaeg hetkel , et mis puudutab koondise käekäiku , siis siis see viga minu arust tagantjärele vaadates nüüd kindlasti ikkagi tehti ja see Ma arvan , et ei olnud ikkagi nii ja on ka kuulda , et ei olnud ikkagi päris nii , et see oli nüüd teadlik otsus kõik need koondise tsükli , mis selle aasta jooksul oli , et see oleks olnud teadlik otsus iga kord , et vot sel korral me tahame mängida , meie visioon on mängida just nende meestega ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"No just , aga noh , eelmine hooaeg ei olnud ka kindlasti mingisugune katastroof , aga tulles nüüd koondise ja korvpalli juurde tervikuna muidugi ei ole mingi hõiskamisaeg hetkel , et mis puudutab koondise käekäiku , siis siis see viga minu arust tagantjärele vaadates nüüd kindlasti ikkagi tehti ja see Ma arvan , et ei olnud ikkagi nii ja on ka kuulda , et ei olnud ikkagi päris nii , et see oli nüüd teadlik otsus kõik need koondise tsükli , mis selle aasta jooksul oli , et see oleks olnud teadlik otsus iga kord , et vot sel korral me tahame mängida , meie visioon on mängida just nende meestega ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"No just , aga noh , eelmine hooaeg ei olnud ka kindlasti mingisugune katastroof , aga tulles nüüd koondise ja korvpalli juurde tervikuna muidugi ei ole mingi hõiskamisaeg hetkel , et mis puudutab koondise käekäiku , siis siis see viga minu arust tagantjärele vaadates nüüd kindlasti ikkagi tehti ja see Ma arvan , et ei olnud ikkagi nii ja on ka kuulda , et ei olnud ikkagi päris nii , et see oli nüüd teadlik otsus kõik need koondise tsükli , mis selle aasta jooksul oli , et see oleks olnud teadlik otsus iga kord , et vot sel korral me tahame mängida , meie visioon on mängida just nende meestega ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,tahtma,"Et kui , kui vanemad mehed kas tahtsid või said tulla , siis nad tulid , kui ei tahtnud , siis võeti lihtsalt , kes vähegi nagu võtta olid , isegi jõudis asi nii kaugele , et Karl Martin Kase nimeline korvpallur jõudis ka Eesti koondisse ja just et , et see oli see viga , et seda ma oleks , kui see master plaan oleks olemas olnud varem juba Peep , mida sa väidad , et on ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Oota , kas üks korvpalliliidu juht ei olnud ka meie praegune peaminister ?"
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Esma president ja , ja , ja kas , kas tema ei oleks võinud ?"
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"No ma tegelikult Ütleks niimoodi , et Jüri Ratas ei olnud väga halb president tegelikult ütleme temal seal mingeid asju ikkagi hakati nagu tegema ja , ja asjad nagu asjad , nagu toimisid , et ja toimib küll , aga kus me üks kehvemaid variante , aga arve pigem oli nagu positiivne ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,tulema,"Oota , kuskohast ta , ega ta mitte Žalgirise süsteemist ei tulnud või ?"
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Ei ole , nad ei lähe neljateistaastaselt väljamaale , Nad on kuni 18 19 , aastani on siin ja alles siis ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,minema,"Ei ole , nad ei lähe neljateistaastaselt väljamaale , Nad on kuni 18 19 , aastani on siin ja alles siis ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,meeldima,"Jaa , aga ütleme selliseks nagu tippkorvpall või vabandust , tippvõrkpalluriks saavad nad siiski välismaa klubides mingeid astmeid pidi , et see , et see selles mõttes noh , see on mingis mõttes nagu paratamatu ikkagi , kuigi ka mulle ei meeldi , et meil ei ole ühtegi Klubi , mille kaudu ei , ei ole , ma ei mäletagi tükk aega enam , et oleks nagu mõni korvpallur sirgunud , nagu siin meie kodukamaral , et viimane oli viimane , et noh , ma endiselt tahan , tahaks Kalev Cramos ka näha sellist ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Jaa , aga ütleme selliseks nagu tippkorvpall või vabandust , tippvõrkpalluriks saavad nad siiski välismaa klubides mingeid astmeid pidi , et see , et see selles mõttes noh , see on mingis mõttes nagu paratamatu ikkagi , kuigi ka mulle ei meeldi , et meil ei ole ühtegi Klubi , mille kaudu ei , ei ole , ma ei mäletagi tükk aega enam , et oleks nagu mõni korvpallur sirgunud , nagu siin meie kodukamaral , et viimane oli viimane , et noh , ma endiselt tahan , tahaks Kalev Cramos ka näha sellist ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Jaa , aga ütleme selliseks nagu tippkorvpall või vabandust , tippvõrkpalluriks saavad nad siiski välismaa klubides mingeid astmeid pidi , et see , et see selles mõttes noh , see on mingis mõttes nagu paratamatu ikkagi , kuigi ka mulle ei meeldi , et meil ei ole ühtegi Klubi , mille kaudu ei , ei ole , ma ei mäletagi tükk aega enam , et oleks nagu mõni korvpallur sirgunud , nagu siin meie kodukamaral , et viimane oli viimane , et noh , ma endiselt tahan , tahaks Kalev Cramos ka näha sellist ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,mäletama,"Jaa , aga ütleme selliseks nagu tippkorvpall või vabandust , tippvõrkpalluriks saavad nad siiski välismaa klubides mingeid astmeid pidi , et see , et see selles mõttes noh , see on mingis mõttes nagu paratamatu ikkagi , kuigi ka mulle ei meeldi , et meil ei ole ühtegi Klubi , mille kaudu ei , ei ole , ma ei mäletagi tükk aega enam , et oleks nagu mõni korvpallur sirgunud , nagu siin meie kodukamaral , et viimane oli viimane , et noh , ma endiselt tahan , tahaks Kalev Cramos ka näha sellist ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,teadma,"Et ükskord tuleb üks ma ei tea , noh , 18 19 aastane , ma ei tea , nagu Lukas Lekaviciuse sugune mängija Žalgirises tuleb , alustab saabuma esimesed minutid , seesama mäng , viimane , mida me vaatasime , kaks 18 aastast olid väljakul seal , okei , see oli ka olude sunnil , aga nad kunagi tuli ka Lekavitus olude sunnil , nüüd on ta paratinaikuses ja sai pärast viimast mängu mingi tohutu ülistus laulu , uued peatreenerit ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,teadma,"Et ükskord tuleb üks ma ei tea , noh , 18 19 aastane , ma ei tea , nagu Lukas Lekaviciuse sugune mängija Žalgirises tuleb , alustab saabuma esimesed minutid , seesama mäng , viimane , mida me vaatasime , kaks 18 aastast olid väljakul seal , okei , see oli ka olude sunnil , aga nad kunagi tuli ka Lekavitus olude sunnil , nüüd on ta paratinaikuses ja sai pärast viimast mängu mingi tohutu ülistus laulu , uued peatreenerit ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,mõtlema,"Et vot et keegi , kes lööb särama just nimelt ja ma ei mõtle isegi nagu võib-olla Rakvere või , või kuremaad , kus Veidemann kunagi särama või vaid lööb särama just meie esiklubi siis just nendes aastatest nagu 18 19 20 , kust hüpata siis juba järgmisse kohta ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Et see ei ole nagu neljas , see on see point ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Sellega , et sa , sa ründad , sa sõidad ennast tühjaks , sellega sa võtad sisuliselt endalt lootus ära lõpus purdis , et sul oleks värskust ja sa suudaksid medalit võtta , selles mõttes ei ole mingit vastuolu , ta tegi täpselt seda , mille järgi ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,ründama,"Ei no jaa , aga lihtsalt alaspetsiifika on totter , et neljandaks saab tulla nii , et sa tegelikult ei ründa nagu kolmandat kohta , aga see , kes ründab kolmandat või medalit näiteks on siis tegelikult kes finišisse neljas on siis tegelikult kuskil võib-olla seitsmes-kaheksas oligi vist esimene medalita jää ja oligi seitsmes ja aga , aga see , kõik see jutt tähendab ei tähenda kuskilt otsast seda , et Saskia Alusalule oleks mingid etteheited tegelikult Saska Alusalu , ma käisin pärast olümpiat temaga tegemas pikka intervjuud , väga hea ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,tähendama,"Ei no jaa , aga lihtsalt alaspetsiifika on totter , et neljandaks saab tulla nii , et sa tegelikult ei ründa nagu kolmandat kohta , aga see , kes ründab kolmandat või medalit näiteks on siis tegelikult kes finišisse neljas on siis tegelikult kuskil võib-olla seitsmes-kaheksas oligi vist esimene medalita jää ja oligi seitsmes ja aga , aga see , kõik see jutt tähendab ei tähenda kuskilt otsast seda , et Saskia Alusalule oleks mingid etteheited tegelikult Saska Alusalu , ma käisin pärast olümpiat temaga tegemas pikka intervjuud , väga hea ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ära,tegema,"Kodukohas , ja , ja ma ütlen nii , et , et absoluutselt müts maal , ema ees , et üldse nulltingimuste pealt on inimene roninud tänu oma mingisuguse visadusele ja onnakusele ilma mingisuguse suurte toetusteta seal nagu olümpia algi oli , eks ole , seal kesklaenas massaaži , lauda mingid välismaalased käisid masseerimas seal , kuidas ta käib , mingid suvalised vennad käivad seal uiske teritamas , eks ole , et et noh , kõik see asi kõik kokku panna ja siis noh , ikkagi selleks , et kaasa niisugune sõit ära teha , sa pead olema ikka kõva teat , eks ole ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Ja kusjuures see oligi ju ainukene võimalus jätkata tipptasemel kiiruisutamist , sellepärast et noh , et meie olümpiakomitee , et , et ta peaks nüüd järsku hakkama alusalu aitama või toetama niisugust asja ei ole , miks noh ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,saama,"Just seal seal ju tõigi ta näiteks ta oli ikka väga kibestunud , kui tal oli kõik see massaaž , ta peab ise salaja kuskil hotellitoas teiste koondise massööridega tööd tegema kõik , ja , ja mina ja meie EOK bossid , eks , ja president ka kõik nokivad rahulikult nina , neil on täiesti savi , kas Saiski alusalu saab masseeritud või ei saa ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,arvestama,"Kõik on hästi , kusjuures mitte ei arvestata miskipärast seda , et see neljas koht oli tegelikult Saskia alusalu suuresti personaalne ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Ei ole absoluutselt personaalne , selles ongi , sellepärast ma ütlengi , miks , kust see kõik algas , miks ma sassi alustada sellest , kus see kõik algas ?"
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"See see , see on nagu müstika , aga , aga mis saski alusetu ennast puudutab , siis noh , nagu ootus nüüd kindlasti oleks , et no ma mäletan , ma kiitsin ise ka väga takka teda , et ta võttis selle taktika , sest sest reaalselt hinnates tal ega tal medali varianti nagu ei olnud tema , tema võimed medalini ei oleks küündinud sellisel moel , nagu sellel alal on võimeid vaja , et seda medalit saada ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"See see , see on nagu müstika , aga , aga mis saski alusetu ennast puudutab , siis noh , nagu ootus nüüd kindlasti oleks , et no ma mäletan , ma kiitsin ise ka väga takka teda , et ta võttis selle taktika , sest sest reaalselt hinnates tal ega tal medali varianti nagu ei olnud tema , tema võimed medalini ei oleks küündinud sellisel moel , nagu sellel alal on võimeid vaja , et seda medalit saada ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,ei,olema,"Ma arvan , et see ei ole nii kiire protsess , ta peaks ikkagi ütleme niimoodi , et , Vahel on vaja päris arvestatavat hüpet ikkagi ."
