episode_id,section_index,gender,minutes,verb,lause
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,3,M,6.848999999999999,oodatakse,"Ja see , võib-olla ma arvan , et natukene avansina ka , eks , et et noh võib olla oodatakse veel järgmisi samme , aga kuidas sa üldse jõudsid lavakunstikoolini , et tegelikult nagu sa ise ka välja tõid , et sul oli võimalus päris palju nooruslikusepõlves ?"
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,3,M,6.848999999999999,küsiti,"Ma otsisin siin tõrvas edasi võimalusi , siis tulid juba hingevärvid Külli Alumäega Laine tanksoo näiteringist era gümnaasiumis võtsin osa ja , ja , ja siis tuli juba ju Kungla ja , ja ma juba teadsin , tegelikult ma arvan ja kui ma , kui ma algklassid lõpetasin põhikoolis , siis nagu ikka küsiti juba , et noh , et mis siis , mis sa suurena tahaksid teha või , ja siis oli juba ma olin kuulnud sellest lavakunstikoolist Tallinnas , ma teadsin , et ta on seal , ma ju vaatasin ju teisi näitlejaid , kes sealt oli tulnud nagu A la Märt Avandi ja , ja Ott sepp ja kõik need , et ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,4,M,5.677833333333333,pandud,"Ja , ja mul oli valge särk ja siis selline läbipaistev valge keep siis juustest oli , peapael oli tehtud ja siis oli pandud paberitest tehtud lokid , siis ma neid viskasin seal ja läksin lavale ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,4,M,5.677833333333333,mõeldakse,"No siis ma siis ma tollel võib-olla tollel tollel hetkel juba hakkasin natuke rohkem juba kuidagi ei läinud , lihtsalt nagu nüüd mängima kedagi sinna lava peale vaid võib-olla äkki tollal ma hakkasin nagu rohkem tõesti seda karakterit nagu analüüsima , et noh , hakkasid niisugused esimesed , mingid näitleja kiiksud juba läbi käima , mida , milles noh , mis ma nagu alles praegu õpin , et et , aga ma arvan jah või noh , neid on palju olnud , aga , aga need võib-olla on äkki nagu kõige meeldejäävamad Kui keeruline on üldse karakterit nagu läbi hammustada ja , ja aru saada , mida siis selle karakteri all mõeldakse , et ka ju täiesti komöödiates , kus peab palju nalja tegema , on tegelikult ju seal karakteril mingi lugu ja ja sa pead ikkagi mõtlema , kes ta on ja kuidas sa seda mängid , et et kui , kui raske või , või , või lihtne see ühel Kooli kooliõpilasel on No ütleme , sa mõtled kooliõpilasel , kui ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,4,M,5.677833333333333,huvitatud,"Ja kui sa , kui sa oled nagu ikkagi näitlemisest huvitatud , siis , siis paratamatult hakkab ka väike fantaasia sinu peas tööle siis sa hakkad seda arendama , see nagu kasvab koos sinuga ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,4,M,5.677833333333333,vaadatakse,"Sa ei olnud nagu selles selles kohas , kus sa , kus sind nagu otseselt vaadatakse , kuidas sa selle rolli lood , vaid lihtsalt see , et sa ju naudi , et see lihtsalt kogu trupp nagu toimiks ja tookord oli see nagu nii vabad käed , et et siis see nagu fantaasia juba hakkab nagu , nii palju ise tööle ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,tahetud,"2016 oli siis , kui ma gümnaasiumi lõpetasin , lõpetasid , mõtlesid , et suhteliselt sirgjooneliselt saab minna kohe kooli , aga aga mis siis valesti läks , et oled sa ise mõelnud ka , et miks siis 2016 ei tahetud sind nii-öelda ?"
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,võetud,"Ma arvan , et kui ma nüüd seda tagantjärele vaatan ja , ja nägin , et nii-öelda siis , Nüüd minu vanem kursus , kui lõpetas , siis ma siis ma sain aru , et et see oli täiesti õige , et mind sinna ei võetud ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,mõeldud,"Et tõesti võib-olla too esimene kord see ei olnudki mõeldud minu jaoks on ju , et võib-olla ongi hea ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,öeldakse,"Aga mis sa arvad , kas see tule tuli nagu kasuks see 2017 , see laulu-tantsupeol peaosalise mängimine , sest mingil hetkel ju ka lavakunstikoolis ju öeldakse , et et kui , kes on nagu liiga ära vormitud , et teda nagu teda ei taheta , et , et ei ole võimalik teda enam vormida ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,vormitud,"Aga mis sa arvad , kas see tule tuli nagu kasuks see 2017 , see laulu-tantsupeol peaosalise mängimine , sest mingil hetkel ju ka lavakunstikoolis ju öeldakse , et et kui , kes on nagu liiga ära vormitud , et teda nagu teda ei taheta , et , et ei ole võimalik teda enam vormida ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,vaadati,"Aga , aga , aga ma arvan , et see ei mängi nüüd rolli , et ma nüüd sellepärast sain lavakas , et noh , et , et see seal vaadati ikkagi mind kui nagu puhast lehte , mitte mitte seda , et kas ma nüüd olen seal midagi teinud või saavutanud enne ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,pannakse,"Katsed , ja , ja , ja siis saan aru , et stendile pannakse üks paber ja kes seal ühtegi muud kommentaari ei ole , et kes , kes said ja kes ei saanud ja ela või sure nii-öelda ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,tehakse,No mis seal tehakse ?
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,vaadatakse,"Seal on seal esmalt on nagu kõige algelisemad asjad , onju , valmistab ette mõned luuletused , mõned proosatekstid , mõned monoloogid ja siis vaadatakse lihtsalt , et noh , et , et et , et esmalt juba , et kuidas su hääl on , kuidas sa , kuidas sa laval oled , mis su keha teeb , on ju ?"
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,vaadatakse,"Kuidas sa suudad ennast nagu painutada nendes olukordades et see on üks asi , siis loomulikult on füüsiline pool ehk siis tantsupäevad liikumispäevad nii-öelda , et vaadatakse juba juba nii-öelda siis eos ed , kes nagu paremini , kellel noh , et sealt juba välja kookida , võib-olla ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,tehakse,"Ja , ja , ja siis tehakse loomulikult paarised tüüd , et mitte ainult üksi ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,vaadatakse,"Et kuidas siis vaadatakse , juba võib olla seal hakata , eks vaatama , et jah , et kas nagu sobitakse kokku on võib-olla tema nagu noh , et on kuidagi väga eemal , et , et partnerlus on nagu ülimalt oluline laval , et kuidas nagu partneriga arvestada ja neid ja , ja , ja siis lõpuks on lõpuks on siis nagu vestlused ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,sobitakse,"Et kuidas siis vaadatakse , juba võib olla seal hakata , eks vaatama , et jah , et kas nagu sobitakse kokku on võib-olla tema nagu noh , et on kuidagi väga eemal , et , et partnerlus on nagu ülimalt oluline laval , et kuidas nagu partneriga arvestada ja neid ja , ja , ja siis lõpuks on lõpuks on siis nagu vestlused ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,tahetaksegi,"Kus siis lihtsalt tahetaksegi teadagi sinust , et , et seda põhja alt , kus sa tuled , et noh sealhulgas ka näiteks palju sa lugenud oled või , või üleüldse , missugused lavastajad sulle meeldivad , missugune šan või noh , et mis , mille huviline nagu sina oled ?"
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,tehakse,"Ja siis hakkabki see onju pihta , et , et kõik näitlejaks vormimine sa ise mulle ütlesid kunagi , et tehakse siin täiesti nagu piltlikult öeldes alasti , et , et sa pead nagu väga palju iseendaga tegelema ja avastama endast , et et see kõik , mis nagu on olnud , see , see on , võibolla tuleb kasuks , aga , aga nüüd see tuleb kõik ümber mõelda , et kuidas see näitlejat siis tegelikult tehakse , seal lavakunstikoolis no ei tehta , aga no ütleme , räägime niimoodi ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,tehakse,"Ja siis hakkabki see onju pihta , et , et kõik näitlejaks vormimine sa ise mulle ütlesid kunagi , et tehakse siin täiesti nagu piltlikult öeldes alasti , et , et sa pead nagu väga palju iseendaga tegelema ja avastama endast , et et see kõik , mis nagu on olnud , see , see on , võibolla tuleb kasuks , aga , aga nüüd see tuleb kõik ümber mõelda , et kuidas see näitlejat siis tegelikult tehakse , seal lavakunstikoolis no ei tehta , aga no ütleme , räägime niimoodi ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,8,M,4.639333333333331,arvatakse,"Et esimene aasta oli selles mõttes nagu etüüdide lihtsalt välk etüüdide puhul tegemisel nagu kindlasti väga raske , et keegi julgenud kõik kartsid seda , et noh , nüüd ma põrun , et mis minust arvatakse , on ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,8,M,4.639333333333331,Tabatud,"Tabatud , aga aga jah ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,9,M,6.332166666666671,suudeti,"Selles mõttes esimene mõte on ikkagi see , et , et , et loota ja olla praegu ise aktiivne ja ja teha ja olla nagu üritada selles mõttes nagu noh , näidata siis ennast ka natukene , aga , aga nagu ikkagi jääda iseendaks , aga et lihtsalt , et siis et saaks ikkagi kuskil Eesti teatrisse , on ju , et see oleks nagu kõige suurem Samas isegi kui ei saa , siis , siis jällegi noh Nähes , nähes , et , et siin suudeti , noored suutsid nagu selle Paide teatri rajada , on ju oma jõudude ja asjadega , et küll jah , ma arvan , ta on nagu väga õbluke , ta on veel väga noorukene , et sellel on veel läheb nendega läheb veel natuke aega ennem kui , kui sealt võib-olla midagi nagu suurt või et ta nimi nagu rohkem pilti tuleks , aga aga selles mõttes ma arvan , et noh Et et isegi kui ei saa siis siis tegelikult erinevaid projekte ja selliseid asju nii-öelda siis nagu vabakutselise näitlejana , et tegelikult kui , kui ise otsida , kui sa oled ise nõus selle kallal tööd tegema , siis ega sa ei pea nagu jääma nagu pikalt ootama , et , et pigem kuskile ongi nii-öelda siis külalise näitlejaks või kuskile vabakutselise näitlejana kuskile teatrisse mingitesse tükkidesse ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,pakutakse,"Loomulikult ma võtaks selle avasüli vastu , kui mulle mingeid asju seal näiteks teles pakutakse või , või mingeid rolle kuskil seriaalis või filmis , et Ma kindlasti näeks ennast ka seal , et ma ei tahaks nagu muah , minu minu isiklik mõte ei ole kunagi olnud see , et olla nüüd ainult teatri lavadel ja teha ala ainult mingit draamatükke , et pigem pigem ikkagi olla avatud ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,kardetakse,"Pigem pigem vist ongi , miks kardetakse seda , et , et kuna teatakse , et see välismaal kindlasti on palju raskem läbi lüüa , siis ja siis ongi see , et kui sa siin juba ütled oma koha ära , kui sul on mingi kindel koht teatris , sul on asjad juba , sul töötavad asjad siin , sa ütled sellest lahti , et minna välismaale proovida ?"
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,teatakse,"Pigem pigem vist ongi , miks kardetakse seda , et , et kuna teatakse , et see välismaal kindlasti on palju raskem läbi lüüa , siis ja siis ongi see , et kui sa siin juba ütled oma koha ära , kui sul on mingi kindel koht teatris , sul on asjad juba , sul töötavad asjad siin , sa ütled sellest lahti , et minna välismaale proovida ?"
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,öeldakse,"Kui noh , seda ju tüüpiline mõtlemine on see , et kuule , aga kui nüüd läheb halvasti , ma pean tagasi tulema ja siin öeldakse kuule ja sorry , et juba leidsime võib-olla kellegi teise siia asemele , et , et enam ei ole nagu pakkuda neid asju ja vaata siis on see On kõik luhta läinud , et võibolla on nagu hirm ka selle ees , ah see on see samamoodi , see natuke ja karta , karta , eksida või no et et pigem arvatakse ja see , et , et kui nüüd kui nüüd minna , et siis nagu siin nagu lüüakse kohe nagu kõik minema on ju siit Eestis ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,arvatakse,"Kui noh , seda ju tüüpiline mõtlemine on see , et kuule , aga kui nüüd läheb halvasti , ma pean tagasi tulema ja siin öeldakse kuule ja sorry , et juba leidsime võib-olla kellegi teise siia asemele , et , et enam ei ole nagu pakkuda neid asju ja vaata siis on see On kõik luhta läinud , et võibolla on nagu hirm ka selle ees , ah see on see samamoodi , see natuke ja karta , karta , eksida või no et et pigem arvatakse ja see , et , et kui nüüd kui nüüd minna , et siis nagu siin nagu lüüakse kohe nagu kõik minema on ju siit Eestis ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,lüüakse,"Kui noh , seda ju tüüpiline mõtlemine on see , et kuule , aga kui nüüd läheb halvasti , ma pean tagasi tulema ja siin öeldakse kuule ja sorry , et juba leidsime võib-olla kellegi teise siia asemele , et , et enam ei ole nagu pakkuda neid asju ja vaata siis on see On kõik luhta läinud , et võibolla on nagu hirm ka selle ees , ah see on see samamoodi , see natuke ja karta , karta , eksida või no et et pigem arvatakse ja see , et , et kui nüüd kui nüüd minna , et siis nagu siin nagu lüüakse kohe nagu kõik minema on ju siit Eestis ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,mõeldakse,"Ah , aitab küll , ma olen välismaal , aga pigem siis ongi see , et mõeldakse , et kuule , et kui ma seal nüüd ikkagi läbi kuku , siis mul ei ole mitte midagi teha ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,võetakse,"Et see on , see on võib-olla see , et aga võib-olla seda olekski nüüd hea , ütleme ongi meiesugustel , noortel akatel , kes veel kindlat kohta ei ole , et noh ja ma olen ise ka mõelnud , et miks , miks mitte kui saaks lihtsalt kas või minna minna koolitustel või mingi sisulisel täiendkoolitusel lihtsalt natukene õppima kas või nagu mingi kuu või kaks kuskile nagu lihtsalt sõita , et noh , et et ma arvan pärast pärast kooli , selles mõttes need uksed on kindlasti avatud , sa leiad , sa saad väga , ma arvan , et saad väga kiiresti mingi kontakti kuskilt ja sind võetakse avasüli vastu , ma arvan sinna ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,anti,"Ma enne ennist mainisin , et sulle anti avansina natukene Voldemar Panso preemia , võib-olla ma ütlesin halvasti , aga aga ma mõtlesin tegelikult seda selle all , et et see on küll suur tunnustus ilmselt sinu senisele tehtud tööle , aga tegelikkuses tähendab see seda , et sa pead nüüd veel rohkemgi ilmselt tööd tegema ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,anti,"Sai samamoodi nagu kahetised , tunded valdasid , ma olin vahepeal natuke , pidin nagu mõtlema selle selle selle üle et loomulikult see nagu väga tänuväärt , et , et see mulle , et see mulle anti ja , ja et nagu märgati minu minu antud panus siis sellele sellele koolile ja sellele meie meie meie tegemiste le ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,märgati,"Sai samamoodi nagu kahetised , tunded valdasid , ma olin vahepeal natuke , pidin nagu mõtlema selle selle selle üle et loomulikult see nagu väga tänuväärt , et , et see mulle , et see mulle anti ja , ja et nagu märgati minu minu antud panus siis sellele sellele koolile ja sellele meie meie meie tegemiste le ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,oodatakse,"Aga , aga teisalt jah , loomulikult paratamatult hakkas , hakkas ajus nagu kerima see , et et , et nüüd nagu tõesti nagu nüüd minult oodatakse midagi või no oma kursapoistega , no ikka tögame selles mõttes , et umbes ka , et Laura , et mine nüüd näitle , kuidas asi käib , on et ma saan , ma saan aru , me teeme selle nalja , aga lihtsalt väike nagu green , käib peas , et kuule , et äkki nüüd nagu tõesti nagu oodatakse minult midagi , aga aga , aga tänu mõnedele vestlustele vestlustele meie õppejõududega , siis kes on juba staažikamad ja teavad , et siis aitasid mul nagu natuke välja juurida sellest , et et , et see ei tähenda nüüd , et ma pean ennast nüüd tõestama hakkama veel rohkemgi muutma ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,oodatakse,"Aga , aga teisalt jah , loomulikult paratamatult hakkas , hakkas ajus nagu kerima see , et et , et nüüd nagu tõesti nagu nüüd minult oodatakse midagi või no oma kursapoistega , no ikka tögame selles mõttes , et umbes ka , et Laura , et mine nüüd näitle , kuidas asi käib , on et ma saan , ma saan aru , me teeme selle nalja , aga lihtsalt väike nagu green , käib peas , et kuule , et äkki nüüd nagu tõesti nagu oodatakse minult midagi , aga aga , aga tänu mõnedele vestlustele vestlustele meie õppejõududega , siis kes on juba staažikamad ja teavad , et siis aitasid mul nagu natuke välja juurida sellest , et et , et see ei tähenda nüüd , et ma pean ennast nüüd tõestama hakkama veel rohkemgi muutma ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,öeldakse,"Täpselt täpselt , et ma nüüd pean , et noh , võibki , võibki juhtuda see , et nüüd hakkad näitama , et see on see , et justkui lähed nagu näitlejaks õppima , aga öeldakse , et ära näitle ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,tehti,"No see ongi , see ongi selline natuke kahetine kahetine värk , niisugune vastastikune põrkumine , et et aga lihtsalt tehti selgeks ja et , et ma nüüd jumala eest , et ma ei hakkaks sellega nüüd üle mõtlema , et nüüd mul on vaja tõestada või ma pean veel rohkem tegema siin tirelit ette ja taha , et et see ei ole , see ei ole , see , see on , see on , see on lihtsalt lihtsalt preemia on lihtsalt nagu väike stipendium kõrvale , et ma saaksin lihtsalt iseennast tähendada , et see ei ole üldse nagu seepärast oligi , et , et see aasta me selle tegime toodi see tagasi meie kooli , et tavaliselt on olnud see , et Panso päeval on see nii-öelda siis selle vanema kursuse etendus , esimene diplomiavastus ja siis seal pärast etendust , siis antakse kohe keegi ees , publiku ees antakse see preemia üle ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,toodi,"No see ongi , see ongi selline natuke kahetine kahetine värk , niisugune vastastikune põrkumine , et et aga lihtsalt tehti selgeks ja et , et ma nüüd jumala eest , et ma ei hakkaks sellega nüüd üle mõtlema , et nüüd mul on vaja tõestada või ma pean veel rohkem tegema siin tirelit ette ja taha , et et see ei ole , see ei ole , see , see on , see on , see on lihtsalt lihtsalt preemia on lihtsalt nagu väike stipendium kõrvale , et ma saaksin lihtsalt iseennast tähendada , et see ei ole üldse nagu seepärast oligi , et , et see aasta me selle tegime toodi see tagasi meie kooli , et tavaliselt on olnud see , et Panso päeval on see nii-öelda siis selle vanema kursuse etendus , esimene diplomiavastus ja siis seal pärast etendust , siis antakse kohe keegi ees , publiku ees antakse see preemia üle ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,antakse,"No see ongi , see ongi selline natuke kahetine kahetine värk , niisugune vastastikune põrkumine , et et aga lihtsalt tehti selgeks ja et , et ma nüüd jumala eest , et ma ei hakkaks sellega nüüd üle mõtlema , et nüüd mul on vaja tõestada või ma pean veel rohkem tegema siin tirelit ette ja taha , et et see ei ole , see ei ole , see , see on , see on , see on lihtsalt lihtsalt preemia on lihtsalt nagu väike stipendium kõrvale , et ma saaksin lihtsalt iseennast tähendada , et see ei ole üldse nagu seepärast oligi , et , et see aasta me selle tegime toodi see tagasi meie kooli , et tavaliselt on olnud see , et Panso päeval on see nii-öelda siis selle vanema kursuse etendus , esimene diplomiavastus ja siis seal pärast etendust , siis antakse kohe keegi ees , publiku ees antakse see preemia üle ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,antakse,"No see ongi , see ongi selline natuke kahetine kahetine värk , niisugune vastastikune põrkumine , et et aga lihtsalt tehti selgeks ja et , et ma nüüd jumala eest , et ma ei hakkaks sellega nüüd üle mõtlema , et nüüd mul on vaja tõestada või ma pean veel rohkem tegema siin tirelit ette ja taha , et et see ei ole , see ei ole , see , see on , see on , see on lihtsalt lihtsalt preemia on lihtsalt nagu väike stipendium kõrvale , et ma saaksin lihtsalt iseennast tähendada , et see ei ole üldse nagu seepärast oligi , et , et see aasta me selle tegime toodi see tagasi meie kooli , et tavaliselt on olnud see , et Panso päeval on see nii-öelda siis selle vanema kursuse etendus , esimene diplomiavastus ja siis seal pärast etendust , siis antakse kohe keegi ees , publiku ees antakse see preemia üle ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,toodi,"Et nüüd siis toodi tagasi nagu juurte juurde , et me tulime tagasi oma kooli , meil oli oma seltskond , noorem kursus , vanem kursus , meie omad õppejõud ja tegime oma keskis selle tegelikult jah , uudis küll läks nagu suurelt , aga aga see , see üleandmine oli omaette vaikselt , see ongi , see on , see on meie kooli sisene asi , see ei puuduta üldse üldse nagu välisvälisilma , et see on , see on lihtsalt , see on lihtsalt nende koolis tehtud ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,12,M,4.0009999999999994,loodi,"Tegelikult see loodi , nad kõik koos , onju ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,12,M,4.0009999999999994,antakse,"Sa ei pea nagu midagi maksma selle eest või et see kõik on lihtsalt tahad , sulle antakse võimalus proovida , et selles mõttes ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,12,M,4.0009999999999994,öeldakse,"See on ju alati tore , et kui kui öeldakse , et niisugused asjad on nagu ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,12,M,4.0009999999999994,tuuakse,"See ongi ju loogiline , et nii nii on , aga aga tegelikult sa ütlesid , et põhiline on ikkagi töö iseendaga , et , et meil kui tuuakse kõik kandikul ette , siis , siis see on ainult üks vahend on ju selle eesmärgini jõudmiseks ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,joodud,"Sama teeb alguses taskust pilt , mis oli alguse ees , siin on seinad täis , mille lastud , joodud kui vaja ja vahel maksnud tra ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,teatakse,"Tunde nimelt teatakse , mis on pidu ja mis on sõnum , nauditakse jooki ja nauditakse tossu suvel päevas , päeva metsas ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,nauditakse,"Tunde nimelt teatakse , mis on pidu ja mis on sõnum , nauditakse jooki ja nauditakse tossu suvel päevas , päeva metsas ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,nauditakse,"Tunde nimelt teatakse , mis on pidu ja mis on sõnum , nauditakse jooki ja nauditakse tossu suvel päevas , päeva metsas ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,aetud,"Teeme kopsu ei tooda keelevähki , sest hingame kopsu kõik ravid , kõik krontsid ja peili ka tantsija puudu jääb mind , siis astu meie kanti , sinu pidu on rahvas , kohad , kus olla vahva , keegi lid , kui maja saab kohale aetud rahva , me pole sihikut , kuid lihtsalt juhul , kui peaks midagi juhtuma , mille tagajärgi ei teaks ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,aetud,"Sioon pole suur ega muud , pole kaetud see seltskond ikka sama ju sama suund aetud teed , sest niisama ei lahva me , see see , mis on omakandi rahvale kodu ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,pandi,"Ah sina kui raeküla kraavis raeküla esindaja , nii ma julmalt olen võtnud selle raeküla kraabitsa nime esindaja , ma pigem ei ole võtnud sulle sulle pandi külla , võib tulla mingi ja asi see ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,võetud,"Seal me sõitsime lumelauda seal ja Kennu , kes meil saates on käinud , tema oli seal number One vend , kes seal sebis torusid värke küll sai võetud igalt poolt neid torusid ja lumelaud oli meil ja lameda maa peal teemal mas ja nüüd on välja väljamaal , mehed teevad tegusid ja ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,3,M,14.037833333333333,makstud,"Ilma makstud reklaamita võib ka minna ja kuule , aga kas me asume nende klassikaliste lugude juurde , mida me lugesime või me räägime mingit jampsi edasi ?"
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,8,M,4.676166666666665,öeldud,"Olgu öeldud , et ennem kui siin mingid vanad targutama hakkavad et mainin selle ära , et Meil on täna ikkagi juubel ja poisid veits tähistavad ka saate aru küll ja et meil on , meil on juubel üks null null , see pole mingi 26 head ja paremat on serveeritud siin täna ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,8,M,4.676166666666665,serveeritud,"Olgu öeldud , et ennem kui siin mingid vanad targutama hakkavad et mainin selle ära , et Meil on täna ikkagi juubel ja poisid veits tähistavad ka saate aru küll ja et meil on , meil on juubel üks null null , see pole mingi 26 head ja paremat on serveeritud siin täna ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,15,M,2.897000000000003,kuulatakse,"Nokameki onu , joobska taskurööking , osa , 100 , tähistame laseme siin praegu esimesel tunnil hästi palju klassikuid , kuldset okset , mida me siis kolm ise oleme valinud , et mida me oleme kunagi sodiks kuulanud ja kaasa mille kuulamine st on oksendamiseni , aga , aga see on kuldne okse nagu , mis on sind mõjutanud ja kuulatakse ikka ja ikka kuula sellised kuulsad lood ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,15,M,2.897000000000003,plommitud,"Ja väike sees saata väikse , see tähistas kuskil saunas seal , kurat , ma lähen , et selle hooaeg sai neid plommitud seal ja sai , käisime seal , aga pane see lugu ja siis koos seal meenutas Ta nagu selle loo saatel neid koerustükke , noh teinekord täitsa täitsa niisugune ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,24,M,8.07616666666667,anti,Seal ja siis tol ajal anti punkte ja Eesti külase .
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,24,M,8.07616666666667,anti,Anti anti .
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,24,M,8.07616666666667,Frustreeritud,Frustreeritud härra jäi siin ennist üks teema lõpetamata .
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,25,M,5.610666666666672,kuulatud,"Paaguke kra kreem , igatahes mina , mina valisin selle loo , sest et ma mäletan , et see lugu on mind saatnud tükk aega ja ma isegi mäletan , kui , Koolis sai oldud , klapid peas , vahepeal ajal ei , on väga väike , sai kuulatud , seda lugu mul on nagu mingi Flashback mälu hea ei ole , aga see on väike ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,46,M,5.829833333333332,saavutatud,"Ma väidan , et ideaalne lugu on see , milles on saavutatud korralik õllesaal , nagu selles suhtes , et sul on nagu Okei , ma küsin kohe vahele , kas kraabitsad on ka seal oluline faktor või on see õllesaal see lihtsalt , et kui on see saavutatud , siis on või lihtsalt õllesaal on pühagraal nagu või ?"
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,46,M,5.829833333333332,saavutatud,"Ma väidan , et ideaalne lugu on see , milles on saavutatud korralik õllesaal , nagu selles suhtes , et sul on nagu Okei , ma küsin kohe vahele , kas kraabitsad on ka seal oluline faktor või on see õllesaal see lihtsalt , et kui on see saavutatud , siis on või lihtsalt õllesaal on pühagraal nagu või ?"
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,46,M,5.829833333333332,saadeti,"Õllesaal täielik ja , ja lihtsalt kakub maast lahti kaasa möllama ja kutsun üles kõiki kuulama eelmist saadet kus saadeti meil demo ja paluti kõigi kuulajate abi , kes on kultuuritegemise huvilised ja tahavad osaleda kipkopi projektis ."
