episode_id,section_index,gender,minutes,pos,inetnsiivistaja,sona,lause
20200408_kinnisvaraintervjuu_04_tnu_toompark_kinnisvarakool_ja_mart_saa_laam_kinnisvara,0,M,14.914666666666667,V,palju,saama,"Ja kui ma meenutan 2008 ja sealt edasi läinud kriisi , siis siis hästi palju saab nüüd suuga jälle tööd teha , et nõuandeid küsitakse hästi palju ."
20200408_kinnisvaraintervjuu_04_tnu_toompark_kinnisvarakool_ja_mart_saa_laam_kinnisvara,0,M,14.914666666666667,V,palju,ei,"Aga noh , kinnisvarabüroo , kui vahendusbüroo üldjuhul endal puhvrit arvele väga palju ei korja , et kas investeerib selle kuhugi ära või ?"
20200408_kinnisvaraintervjuu_04_tnu_toompark_kinnisvarakool_ja_mart_saa_laam_kinnisvara,0,M,14.914666666666667,V,kui,minema,"Ma arvan , et raske saab , kui läheb , sõltub muidugi kõik sellest , kui kaua see viirus meid kummitab ja kestab ."
20200408_kinnisvaraintervjuu_04_tnu_toompark_kinnisvarakool_ja_mart_saa_laam_kinnisvara,0,M,14.914666666666667,V,hästi,minema,"Võibolla tõusufaasis ja selleks ajaks on selge , kas ta hakkab langema , kui jõudsalt hakkab langema , et , et võib-olla sügisest jälle olla nagu täis lahinguvalmis , et et see oleks nagu väga hästi läinud stsenaarium ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,kui,olema,"No kui sa mõtled nüüd oma tudengi aastatele tagasi ja , ja päris sinna 90.-te keskpaika , siis kuidas sa võrdleksid Tallinna tehnikaülikooli siis , kui sina seal tudeng olid ja nüüd , kui sa oled , siis IT-teaduskonna dekaan Ma arvan , et ülikool on muutunud väga palju , sest esiteks , tudengeid on väga palju rohkem tänasel päeval , kui oli see vanasti ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,palju,lõpetama,"Just nii ta on , me võtame iga aasta vastu kuskil 1000 uut tudengit , meil on pidevalt õppimas umbes 3000 tudengit ja me iga aasta laseme välja tõesti niisugune suurusjärgus viis-kuussada tudengit aastas , mis on umbes kaks kolmandikku kõikidest Eesti IT-valdkonna lõpetajatest , nii et tööturule me pakume väga palju lõpetada ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,tõesti,otsima,"No meil on , kui me hakkame rääkima pakaõppest , siis pakaõppes on meil tegelikult õppekavad väga erineva fookusega , et meil on selliseid kavasid , kus me tõesti otsime inimesi , kes tahavad koodi kirjutada , kes tahavad nii-öelda käed sügavuti olla tarkvara arendusprotsessis sees ja need inimesed võivad olla alates noortest häkkeritest lõpetades ka tõesti meil tulevad inimesed , kutsekoolide taustaga , kes on varasemalt IT-ga kokku puutunud , sest seal on vaja õppida niisugusi , praktilisi oskusi , et hakata tõesti tarkvara arendama ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,tõesti,otsima,"Ehk seal me tõesti otsime neid tudengeid , kes on väga võimekad matemaatikas väga heade riigieksamitulemustega , sellepärast et seal me siis lähme sügavuti juba ei AI teemadega , ehk siis tehisintellekti teemadega , andmeteaduse teemadega ja seal on tõesti väga suured väljakutsed ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,eriti,tahtma,"No ma viskasin ka pilgu infotehnoloogia teaduskonna õppekavadele ja ja magistriõppes on igasuguseid põnevaid asju , seal on näiteks Küberkaitset ja tervishoiutehnoloogiat ja kas on kuidagi välja joonistunud ka mõned sellised populaarsemad õppekavad , mida eriti tahetakse teie juures õppida ?"
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,palju,olema,"Aga kui palju on neid inimesi , kes tegelikult ka teavad , et mis seal karu kõhus nii-öelda on või kuidas , kuidas see telefon töötab , et see on see vist väga , väga keeruline ja , ja väga selline sügav protsess ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,tõesti,tahtma,"Ja samas teistpidi meil on ka terve rida tudengeid , kes tõesti tahavadki aru saada , mis seal riistvara poole pealt karu kõhus on ehk kuidas neid mobiiltelefone ehitatakse , kuidas neid kokku pannakse ja nii edasi , nii edasi , nii et , et see on väga erinevad küljed ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,palju,olema,"Ühelt poolt on ta huvi , et tänasel päeval No ütleme niimoodi , et ise Jonglauser , et , et sellisesse internetimaailma sukeldumine , see nõuab üpris head turvavarustust ja sellega ka küberkaitsjad tegelevad Kui palju tudengid saavad ise päriselt ka asjadele käed külge panna , et , et kui palju on seal ütleme kasvõi teie teaduskonnas seda teooria poolt ja , ja kui palju saavad nad oma õpitud ka praktikas rakendada , et on seal teil mingid ägedad laborid , toimuvad mingid enneolematud väljakutsed , võistlused , challengeid ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,palju,saama,"Ühelt poolt on ta huvi , et tänasel päeval No ütleme niimoodi , et ise Jonglauser , et , et sellisesse internetimaailma sukeldumine , see nõuab üpris head turvavarustust ja sellega ka küberkaitsjad tegelevad Kui palju tudengid saavad ise päriselt ka asjadele käed külge panna , et , et kui palju on seal ütleme kasvõi teie teaduskonnas seda teooria poolt ja , ja kui palju saavad nad oma õpitud ka praktikas rakendada , et on seal teil mingid ägedad laborid , toimuvad mingid enneolematud väljakutsed , võistlused , challengeid ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,üldse,näitama,"Ja , ja me ei räägi ainult mitte sellest , mida tudengid on teinud , aga , aga see on niisugune tore virtuaalüritus , kus me siis paneme ka nii mõnedki meie teadussaavutused või ka väga rakenduslikud projektid laua peale , et üldse näidata , milline on tänapäeva IT-teaduse tase ja , ja kuhu suunas me liigume ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,väga,julgema,"On küll , teadust mõõdetakse 10-l erineval moel , aga ma väga julgen öelda ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,hästi,minema,"Ja siin ongi näide , meil on praegult arenduses üks väga suur projekt , mis on mõeldud Euroopa Liidu käibemaksu deklaratsioonide süsteemi lihtsustamiseks , kus me siis tõesti koostöös ühe ettevõttega töötame välja lahendus , mis kui kõik hästi läheb , piloteeritakse üle Euroopa väga paljudes erinevates riikides ja , ja sellest peaks saama väga suur kokkuhoid ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,hästi,siduma,"Nii et meil on näiteks Martin Kaevats , riigikantseleis tuleb rääkima sellest , kuhu poole riik enda liikumissammudega läheb , aga samuti ka investorite vaade ja ka sellest , kuidas tegelikult on võimalik teadust ja ettevõtlust väga hästi siduda läbi tööstusdoktorantuuri , nii et meil on väga põnevad kutsutud esinejad ees ootel ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,üldse,liikuma,"Mida sa näed , mis võiks olla tulevikus mingid sellised suuremad trendid või suunad või , või kuhu see IT üldse liigub , et tegelikult me täna võime öelda , et , et 30 aastat tagasi ulmefilmidest nähtud asjad on ju tegelikult suures osas saanud ka reaalsus , eks , aga aga küsiks , et kuhu edasi ?"
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,palju,mõjutama,"No ma arvan , et see ongi see , et IT muutub nähtamatuks kõikide asjade taga , et kui praegu on veel väga palju , et , et IT ongi nagu asi iseeneses , siis tulevikus ma arvan , et IT on midagi sellist , mida me ei näe , aga ta on kõikjal ja , ja ta väga palju mõjutab meie igapäevast elu selle tõttu , et kogu meie keskkond on targem , meie , ma ei tea , tervise jälgimissüsteemid on oluliselt targemad , kui nad tänasel päeval on ja nii edasi , nii edasi , ehk see ühesõnaga see intelligentsus läheb kõikjale , et kõik süsteemid muutuvad intelligentseks ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,palju,hakkama,"Kui palju hakkavad masinad meie eest mõtlema või , või otsustama ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,palju,otsustama,"Ma loodan , et nad ei hakka niivõrd palju otsustama , kui nad pigem nad hakkavad aitama meil otsustada ja , ja ma arvan , et see on niisugune üsna filosoofiline või eksidentsiaalne küsimus , et , et kui palju üldse me laseme masinal endale otsustada , et aga mida on kindlasti vaja , on see , et masinad annavad inimestele tuge otsuste tegemisel ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,väga,ei,"Et ma väga ei usu sellesse , et meid tehisintellekt tulevikus ravima hakkab ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,selgelt,nägema,"Just täpselt siin küll eelmine aasta koroona tõttu , meil oli mõningane tagasilöök , sellepärast et reisimine oli keeruline , tudengid ei saanud meie juurde tulla , aga tehnikaülikooli on aja jooksul kasvanud väga rahvusvaheliseks , mis on ka IT-sektoris selgelt näha ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,V,täiesti,julgustama,"Kes teist saab , mida te õppima hakkate ja , ja vastavalt sellele saab ka enda õpitee kujundada ja ma täiesti julgustab , sin vaatama kõiki sinna suunas , sellepärast et nagu ma ütlesin , meil on ka õppeprogrammid selle , mis ei ole puhtalt IT-peale ja on ka need , mis on tegelikult ja teiste valdkondade äärte peal , et et kui seal ühel pool on meil niisugune tõsine arvutiteaduse nurgakivi ehk informaatika kava , siis seal kõrval on näiteks äri-IT-kava , mis on selgelt juba suunatud äriprotsesside modelleerimise ja analüütika peale ja , ja selle pealt IT-süsteemide arendamisel , nii et meil on nagu see spektrum väga lai ."
20210912_jlle_see_lart_119_12092021,1,M,0.6569999999999999,V,nii,olema,"Nii on , siin on Sapka mägi , onu , jopska , taskurööking , osa 119 , mina olen saapa ."
20210912_jlle_see_lart_119_12092021,2,M,5.1850000000000005,V,kui,lükkama,"Sattusid läbi ja me sind enam minema ei lasknud , ütleme nii nagu alati , ega mul , ma olen juba harjunud , kui lükatakse mikker kohe näppu ja mis ma ikka tulen , vaip ja Jüri son vähe teiega siin kaasa ja nagu ka ."
20210912_jlle_see_lart_119_12092021,2,M,5.1850000000000005,V,kui,olema,"No niimoodi on balanss , kui on ühes käes mikker ja teises pläru nagu praegu ."
20210912_jlle_see_lart_119_12092021,2,M,5.1850000000000005,V,palju,räppima,"Mis see tähendab , et oled palju räppinud ?"
20210912_jlle_see_lart_119_12092021,2,M,5.1850000000000005,V,tõesti,olema,"Aga maski teema koha pealt ka kiire vahemärkus , et kui maski paraad läbi sai , et ei pidanudki enam kandma , siis tõesti oli kuidagi alasti tunne liiga ilma maskita käia , nagu ."
20210912_jlle_see_lart_119_12092021,2,M,5.1850000000000005,V,hästi,hingama,"Kuidagi õhku oli kogu aeg kogu aeg liiga palju , siis tekkis niisugune südam-südamepiin , et kurat , et liiga liiga hästi hingan , et oleks minu arust profimad , vennad panid maski nii et nina oli väljas ja siis läbi nina käis õhk ikka ."
20210912_jlle_see_lart_119_12092021,2,M,5.1850000000000005,V,palju,tegema,"Kuule , ei ole tööline , tööd on ju päris palju teinud , ma praegu selline puhkuse värk rohkem ?"
20210912_jlle_see_lart_119_12092021,2,M,5.1850000000000005,V,kui,puhkama,"Puhkad ka siis või siis oled nagu tavaline eestlane , et kes käib tööl ja siis , kui puhkama hakkab , siis hakkab ehitama ."
20210912_jlle_see_lart_119_12092021,4,M,12.994666666666665,V,väga,meeldima,"Kol bue hea ilu väga meeldis , kes siin ruumis praegu on , müstiline on see , et minule sellele ei olnud selle loo vastu eriti midagi tugev neutraal pluss et mees , kes sensemendikottidega täna tuli ja kellude ja värkidega äkki põhjendada oma seisukohta Jova ."
20210912_jlle_see_lart_119_12092021,4,M,12.994666666666665,V,kui,võtma,"Et võtke luugid maha endalt ja laske uus asi tulla , kurat küll te selle õige asja välja nopite pidev , kui see tabab teid , ta tabab , kui võtate luugid valla ja korraga palju päeva ."
20210912_jlle_see_lart_119_12092021,4,M,12.994666666666665,V,kui,oskama,"Maarja valitsus no mina sain siit siluse tarkust ära , et kui oska , tuli oma sellega Kellugana ja teeb siia meile betoonseina , siis Lart , Maari valitsus sõidab kohe sealt betoonseinast läbi ."
20210912_jlle_see_lart_119_12092021,4,M,12.994666666666665,V,üldse,tegema,"Muusikat , kurat ta kõrv tahaks nagu veits tümpsu saada , see üldse teeb selle oleku selliseks ma ütlen , teeme väikse tümpsuna ja siis laseme mul ka pärast lugu ."
20210912_jlle_see_lart_119_12092021,6,M,8.991333333333333,V,kui,olema,"Ei ole need vennad , kes on kogu aeg kuskil eetris juba nagu , nagu nii kui on , niikuinii on juba igal pool praegu on nagu tekkinud niisugune olukord , kui kuskil käin nagu näiteks ehil näiteks või vale per , onju , kus , kus mingid räpivanad esinevad ."
20210912_jlle_see_lart_119_12092021,6,M,8.991333333333333,V,veits,olema,"Räpi oma ka alternatiivmuusika oma , ütleme kus trummi ja passi võib-olla on ka midagi veel nagu , aga ta kroonikat veits oleks hea , aga seal võiks knovled id ka olla rill novle ."
20210912_jlle_see_lart_119_12092021,6,M,8.991333333333333,V,kui,olema,"Kuule , aga laseme lugu ja mõtleb samal ajal edasi , seda jah , mulle meeldiks , kui oleks tasuta mei , mul oleks hea meel , et inimesed saavad tasuta ."
20210912_jlle_see_lart_119_12092021,8,M,10.497000000000003,V,nii,ütlema,"Mul on niisugune tunne , siin on minu , ma tunnen ainult täiendust , et just , et teda on nii-öelda edasi viidud nii öelda ."
20210912_jlle_see_lart_119_12092021,8,M,10.497000000000003,V,palju,olema,"Nii palju on avatud , et need kinniseid õigeid pead tükk aega taga otsima ."
20210912_jlle_see_lart_119_12092021,8,M,10.497000000000003,V,palju,saama,"Ma ma aga ma leian , näed , see sama veel leiad ja see nagu näitab seda , et kui palju nagu avastada ja kui palju saad veel veel lahedamaid lugusid kuulde , sellepärast et see on ju tegelikult ju see nagu majanduskasv , vaata , mis iga aasta peab kogu aeg kasvama ja mis on vahepeal ka krahhis ka ."
20210912_jlle_see_lart_119_12092021,8,M,10.497000000000003,V,palju,kannatama,"Et nagu teha tahtmine nagu muusikat või siis nagu üleüldse saateid või , või noh , loomet teha see , see nagu põksus vana jõmmiga veel nagu , et et see nagu nii palju kannatada ei saanud , aga , aga just see kuulamise pool väga raske oli ."
20210912_jlle_see_lart_119_12092021,8,M,10.497000000000003,V,hull,ei,"Aga midagi hullu ei ole nagu väga sügavalt , ma tunnen seal võib-olla veel retsi ."
20210912_jlle_see_lart_119_12092021,8,M,10.497000000000003,V,kui,tahtma,"Okei oleks minu arust nagu mingi kui tahaks kuuekümneselt kuuekümneseni välja , nagu viskad kuuekümneselt vähe silgust kollektsiooniäri värki , just ostab mingi korraliku pilli endale vinüülike siuke mis kestab ja siis laseks mingit korralikest kuradi kõllides laseks mingeid ."
20210912_jlle_see_lart_119_12092021,16,M,5.657000000000001,V,kui,tegema,Kui teha nagu konkureerivat vanale Sama sama head uut asjaga võttes vanu elemente kõik arvesse .
20210912_jlle_see_lart_119_12092021,16,M,5.657000000000001,V,üldse,tegema,"See vorm on vormistamise värk , mul juba tekkis ootusärevus , et millal esimene number ilmub , kui me enne rääkisime sellest , aga kes see üldse teeb ?"
20210912_jlle_see_lart_119_12092021,17,M,0.8778333333333346,V,tõesti,olema,See tõesti oli kole .
20210912_jlle_see_lart_119_12092021,21,M,10.868166666666669,V,nii,juhtuma,"Ja praegu nii juhtuski , minule see lugu väga ei meeldinud ."
20210912_jlle_see_lart_119_12092021,21,M,10.868166666666669,V,väga,ei,"Ja praegu nii juhtuski , minule see lugu väga ei meeldinud ."
20210912_jlle_see_lart_119_12092021,21,M,10.868166666666669,V,kui,olema,"Kui me just rääkisime multika jutuga multika silme ette loomisest , siis nemad teevad selle plaadiga siukse korraliku pildi nagu kõik asjad ei mõju albumina , et kuulad , et tuleks mingi pilt ette , aga sellega kogu helipilt ja kõik , kogu see asi , et ma nagu olen seal sees ja mulle see adervärk või , ja kogu kaadervärk oli , andis sulle täpse televaataja just just , ja see , et kuidagi jah , ta on piisavalt pikk , ei ole piisavalt lühi nagu pikkus loeb ka vaata , kui on liiga pikk album , siis ."
20210912_jlle_see_lart_119_12092021,21,M,10.868166666666669,V,palju,ei,"Sa ise ei vaata õnne , ma ei vaata , telekat läheb , seal on liiga vähe teadust , ma rohkem kui teadus vend ajaloo käsitlus ka seal väga palju ei ole , kui , siis ainult draama võtmes , nii et noh , see , see kõik teame , et kui sa vaatad Eesti kaarti , siis Morna siuke niisugust linn ei ole ."
20210912_jlle_see_lart_119_12092021,21,M,10.868166666666669,V,hästi,mängima,"Lähema ja Flora näide ju näitab ju tegelikult ju seda mitte et ma teaksin , aga jalgpalli aga , aga , aga lihtsalt juba selle sellel pinnal sa ei pea nagu mängu vaatama ega kursis olema , et selline sooritus näitab , et asi ei ole mitte oskustes , vaata , on olnud mingis muus asjas järgu treenimise treeneris või , või vadever süsteem aga mingi mingis muus asjas , aga võimekus on vanadel hästi mängida , on olemas ja , ja , ja nad mängisid selle San rockrovertsiga Iirimaalt päris tugev klubi tegelikult ikkagi ja võitsid mõlemad ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,V,nii,olema,"Et seal Tallinna ülikool ka tsiteerib endise Eesti president Toomas-Hendrik Ilves , kes ütleb , et nagu see , kui erivajadustega inimesi kaasatakse meie ühiskonda , kas sa oled haridusse , et see nagu näitab meie ühiskonna küpsust ja sellist nagu arengut , et , et nagu deklaratiivselt tasemel kõik on nagu väga väga lill , aga aga siis nagu see päriselt ka nii on , et ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,V,palju,küsima,"Selle ajaga on ilmselt asjad mõnevõrra muutunud , aga no ma pean ütlema , et , Ma küll olen seda tüüpi inimene , et ma käin ise hästi palju küsimas , ehk siis ma läksin ise kohe ülikooli mitu kuud enne suve küsima , et kuulge , teele selline mõte , et tahaksin tulla teie juurde õppima ja et mismoodi see kõige parem oleks ja arutasime ülikoolis neid variante , kuidas seda eksamit teha ja nii edasi , ehk siis ma olin nagu ise selline aktivist ja , ja ka kooli ajal , et kui ikkagi mingi häda või vajadus oli , siis ma krabasin kuskilt koridori pealt mõne inimese , ütlesin , palun nüüd tule appi ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,V,kui,vaatama,"Edasi just ja tegelikkuses , kui vaadata ülikoolist väljapoole , siis on võimalik taotleda erivajadusega tudengitel ju stipendiumi , et nii-öelda rahalist toetust saada endale just nendesamade õppematerjalide ostmiseks ja , ja , ja transpordiks ja muudeks asjadeks ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,V,natuke,rääkima,"Võib-olla saame natuke rääkida ka sellest , et nagu miks nii suur vahemik on 60 eurot , mis on nagu siis , no ütleme võib-olla üheks nädalaks raha või kuni 510 eurot , mis on juba arvestatava summa , et mis , millest see vahe on tingitud ?"
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,V,eriti,arvestama,"Jah , et minu arvates küll , et eriti arvestades sellega , et ikkagi hariduse omandamine on igaühe õigus , et puud ei tohi nagu olla takistuseks selle omandamiseks , et nagu minu arvates kui seda saab lahendada lihtsalt stipendiumi suurendada , siis nagu tegelikult nagu see on raha , mis on väga , väga hästi nii-öelda siis kasutatud ."
20210819_augustikuu_epikojas__tagasi_likooli,1,M,14.396166666666666,V,natukene,küsima,"Häid numbreid on siit ju raske leida , eks tuleb võibolla natukene küsida statistikat nende samade õppenõustajate või erivajadusega tudengite nõustajate käest , kes näevad neid inimesi igapäevaselt ülikoolis ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,2,M,7.367333333333335,V,palju,rääkima,"Ja kuna me oleme hästi mihkliga mõlemad sellised inimesed , kellele meeldib hästi palju rääkida , näiteks mina koolis kogu aeg lobisesin , õpetajatel oli kogu aeg selle mõlemad tegelikult mõlemad tea , kui me koos istusime , kogu aeg oli sellega probleem ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,2,M,7.367333333333335,V,palju,rääkima,Meil on nii palju rääkida .
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,3,M,4.040999999999999,V,hästi,tegema,"Selle selle seda poolt hästi tehes me saame anda edasi , mis me on õppinud , me saame ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,3,M,4.040999999999999,V,hull,ei,"Jah , nüüd on poole peale jõutud , võibolla osad on ära läinud juba , aga ma loodan , et asi nii nii hull ei ole ."
20200730_heitlus_20ndates_podcast__osa_1_uus_algus,6,M,0.8121666666666669,V,eriti,lisama,"Mihkel räägib nii tarka juttu , et mul on suu juba lahti , ma ei oska mitte midagi eriti lisada ."
20220114_2021_aasta_kokkuvte_epikoja_tegevjuhi_kohusetitjaga_tauno_asujaga,1,M,19.17216666666667,V,üldse,olema,"Ja seetõttu ka on see teema saanud meie meie fookusesse , et mida me , mida me eelmine aasta tegime , selles valdkonnas on siis see , et Ühelt poolt me viisime läbi Erinevaid koolitusi , mis siis , mis siis annavad sellise üldisema raamistiku või , või , või sellise esma esimese esmase info siis selle kohta , mis see ligipääsetavus üldse on , miks see on oluline teatud sihtgruppidele ja , ja millised on need peamised vajadused ja , ja väljakutsed siis erinevate puudeliikide lõikes ."
20220114_2021_aasta_kokkuvte_epikoja_tegevjuhi_kohusetitjaga_tauno_asujaga,1,M,19.17216666666667,V,palju,jõuduma,"No usun , et kõik ikkagi sujub ja see hoog ei rauge igal juhul palju jõudu teile ja kogu kogu epikoja meeskonnalegi , siis saame näha , mismoodi see 2022. Aasta lõpus välja paistis ."
20210927_61_cancel_cancel_cancel,3,M,3.4010000000000002,V,nii,olema,"No nii on nagu ausam tunne , muidu nike natuke sassis kodu ."
20210927_61_cancel_cancel_cancel,3,M,3.4010000000000002,V,hästi,nägema,"Mul on ka sassi sega mulje , seda hästi näha , sest siit sassis siit nagu ."
20210927_61_cancel_cancel_cancel,4,M,2.7818333333333336,V,kui,lõpetama,"Et aga midagi sellist , et aga sul pole kunagi olnud nii raske kui lõpetada leping oma internetipakkujaga ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,V,üldse,ei,"Ja siis see oli teistsugune inimene , see ei olnud enam niisugune nagu kes ja sa tahad lõpetada , okei , no siis teeme niimoodi nagu , et ta ei olnud enam , see ei olnud absoluutselt see , mis ta tegi , temal oli nii , et kui ma proovisin talle öelda , et , et ma sooviksin teenust lõpetada , siis aga mis sa siis teed , et mis sul see mingi tee , see teine internet on väga halb , mis sul on kindlasti , siis ma ütlesin , ma üldse ei huvita , et mul on internet ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,V,absoluutselt,ei,"Aga nüüd sellepärast , et tema nagu ei kuula , mis mina ütlen ja tahab rääkida mulle kui Mers meditsiin tema nüüd väidab , et ta lõpetab selle kõne ära ja ma pean uuesti helistama talle kui ja kuni ma olen maha rahunenud ja olen normaalne klient sama , kui tema on täiesti ebaratsionaalne ja siis me niimoodi ta seal rääkis ja siis mõtlesin Statistika Thankou can Clescancel my servis ja Bifolet's talkabout ja siis ma arvan , et see oli mingi pool tundi kestis ja siis see oli noh , niisugune nagu ma arvan , minu jaoks oli lihtsalt see , et kui nagu uskumatult Ta oli nagu ei olnud üldse nagu see ei olnud nagu , kui ükski sõber tuttav , kes iganes minuga käituks niimoodi , keda ma tean , siis ma ei tahaks temaga enam nagu niisugune , et ta absoluutselt ei kuula , siis mina ütlen ja lihtsalt räägib minust üle ja , ja mul on ja mul , mul on vaja temalt midagi ja tema kohustus on nagu tema töö on tehniliselt või nagu meie selles suhtes on teha seda asju , mis ma tahan , aga ta ei lihtsalt ei tee seda ja tahab , et mina teeks midagi , mida tema tahab , mis ilmselt tema saab sellest tõenäoliselt palka , kui ta suudab veenda mind mitte sellest internetist loobuma ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,V,nii,olema,"Ma ei teagi , kuidas see lõppes , kõige lõpus ma küsisin , et kas ta ema teab , mis tööd ta teeb ja siis selle peale ütles thank ou god by et siis mulle tundus , et võib-olla ta siis solvuseepeale , siis ma mõtlesin natuke , kas ma , kas mul oli vaja olla tema vastu , nii oli nagu niisugune nagu püüda , siis ma nüüd ütlen sulle ka midagi ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,V,kui,mõtlema,"Noh , kui nii kitsalt mõelda , siis küll , aga kui mõelda nagu laiemalt , et sa tahtsid , et see firma , kellele sa annad raha nagu selle eest , et nad annad sulle teenust , sa tahtsid , et sa ei annaks neile enam raha ja nad ei annaks , on teenust , siis see see kõlab nagu ma ei tea , natuke absurdsena , et sa pead vaeva nägema selles ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,V,üldse,reageerima,"Nojah , see on nagu interaktiivne reklaam selles mõttes jah , et tegelikult ma ei pea üldse reageerima , sest see ei ole ju mingi asi , mida ma tahtsin ."
20210927_61_cancel_cancel_cancel,8,M,1.1753333333333331,V,natuke,huvitama,"Kas mul eelmisega oli mingi pure , kui ma , ma olen natuke huvitatud , et ma rääkisin , et ma tahan omale uut telefoni , sest tavaliselt ma eriti ei hooli sellest ."
20210927_61_cancel_cancel_cancel,8,M,1.1753333333333331,V,eriti,ei,"Kas mul eelmisega oli mingi pure , kui ma , ma olen natuke huvitatud , et ma rääkisin , et ma tahan omale uut telefoni , sest tavaliselt ma eriti ei hooli sellest ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,V,natukene,fragmenteerima,"Et siis siis sellepärast Et see on vist androidil see probleem , turuuuenduste ka , kuna nüüd on vaata nii paljud erinevad erinevad firmad teevad neid telefone ja selle tarkvara on kõik niisugune natukene fragmenteeritud , siis neil on keeruline olukord , et kuidas pakkuda niisuguseid See ongi minu arust selle telefoni kõige suurem probleem , ma vaatasin , et siin on android , 10 on sel telefonil ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,V,kui,tegema,"Et selles mõttes , kui näiteks Apple teeks sellist telefoni siis oleks , ma arvan , läks päris hästi , aga kui teeb mingi , nad kontrollivad nagu kõike oma telefoni juures on ju tarkvara riistvara ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,V,kui,olema,"Kõlar läheb kõlar katkise kõlari panna tahes noh , muidugi need nagu kuidas öelda Trade of või need Kompromiss on siis see , et noh , ta ei näe väga kaasaegne välja , ta näeb sisuline kobakas selline viie , viie aasta tagune välja ja , ja noh Me võiksime väiksema telefoniga teha , see oleks ka tore , kui oleks nagu mingi , mis mahuks ."
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,V,nii,ütlema,Nii öelda tänases kontekstis väike .
20210927_61_cancel_cancel_cancel,9,M,10.928999999999997,V,eriti,ei,Praegu vist eriti ei tehta .
