episode_id,section_index,gender,minutes,verb,lause
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,tundub,"Aga just et plaadifirmadel on just see nagu soov tundub aina rohkem , et nende inimesed kirjutasid artistile loo ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Siis miks mitte kasutada seda , et ja mul on mingi andekas laulja ka , kellel on hästi juba korralik siugune kuulajaskond ja panna siis nende nagu nende produdega see inimene kokku , et mis siis saab , noh , ma arvan , et ma tõstan oma kasumit mitmekordseks , kõik saavad makstud , kuigi on rõõmus , kõik on rõõmsad ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Ma , ma ei kujutaks ette , et et kui , et ma ei kujuta ette , kas näiteks Marianne leiburile suudaks edukalt Universal kirjutada loo niimoodi , et Marianne leibur siis nagu siis esitab selle veel usutavalt ära ka , et ma , ma arvan , et see lihtsalt hävis , sellepärast Marianne Le on ise nii andekas muusik ja ta kirjutab sisukust , muusikat , mis on lihtsalt nii tema isiklik sõnum ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Ei tea , siis Wilhelm Stream on lihtsalt üks ühe üks karjesampel kusagil ühest hästi vanast filmist , mida lihtsalt pannakse igasse kaasaegses action filmi alates Day hardist kuni umbes ma arvan , et Lord ts ringis on ka kuskil ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,ütleme,"Mul lihtsalt endal ärgates ka praegu just mõte selle kohta , et võibolla on hästi hästi , võibolla nagu üks faktor selle juures selle Mac Martinuse juures uus sõna õssi kohe si sobib on see , et tegelikult noh , see kirjutamisprotsess toimub teistel motiividel selles mõttes , et kui näiteks ütleme , Beatles kirjutas loo mis oli ka mainstream toone , on ju siis Nemad nagu väljendasid ennast musikaalselt , väljendasid oma mingisuguseid emotsioone , tundeid , mõtteid ja nii edasi ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Et see on nagu ikkagi sisse juurdunud ja see on , ma arvan , seotud nagu suuresti sellega , et kuidas me räägime ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Paratamatult ma arvan , et eks iga muusiku elus tuleb hetk ette , kus nad lihtsalt on sunnitud või mingil põhjusel annavad kompromisse , need ei ole halvad iseenesest , eks ole ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Noh , ma arvan , et mitte ainult Viljandi kultuur , aga igasugune , igasugune muusikakool , igasugune huviring , mis tegeleb muusikaga , on see on keeltega ja seal on nali , kusjuures sellepärast , et need inimesed , kes tulevad täpselt siin nendest Koolidest välja ja ka huviringidest välja on , noh ma võin üsna julgelt väita , et nad on väga head või palju paremad kommunikeerijad , kui nad olid sinna sisenedes ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Ma arvan , et tegelikult See võib-olla toob kaudselt meid selle juurde , et vaata Ja see , see toob meid ikkagi selle juurde , et mida sa oled , kui palju sa oled valmis ohverdama selle nimel , mida tahad teha vaata et samamoodi , et noh , et inimene kui hakkab viiuli mängijas , ta hakkab viieaastaselt juba mängima niimoodi , et näpud verel umbes või noh , ma ei tea , kuidas tegelikult mängitakse ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"No ja et aga lihtsalt , et ma , ma arvan seda , et kõigil tuleb neid raskusi ette ja see on ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,ütleme,"Ma täpselt ei mäleta , mida ta ütles , aga sisuliselt see oli umbes niisugune , et et näita mulle stabiilset kunstnikku , ma näitan sulle sisutut , kunsti , mis on mõnes mõttes nagu hullult tõsi , sellepärast et kui , kui me oleks kõik nii normaalsed inimesed , siis võib-olla me ei kirjutaks pooltki häid lugusid , sellepärast et nagu see on kommunikatsioonivorm ja see on see , mis tahab meist välja pääseda , eks ole , me kirjutame muusikut , selle muusikat selle jaoks , et meil on võib-olla midagi öelda või vahel midagi tõeliselt piinavat ja sellest , et me lihtsalt ütleme seda , see lihtsalt ei ole piisav , et selle jaoks , et viia seda tõelist emotsiooni , inimeste nimesed , hakkaks mõistma ja panema veel muusika sinna juurde ja siis me paneme veel mingi , ma ei tea , pead sinna juurde , siis me paneme Willhelm kreemi ka juurde , kui vaja , nagu või mis iganes , paneme , teeme selle despasitoks kell ka ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Et ma arvan , et , Vahel on või kindlasti paljudel on see probleem , et nad kirjutavad väga häid asju , see lihtsalt ei jõua mitte kuskile , ma arvan , et nad lihtsalt peaks jätkama kirjutamist ja lihtsalt peaks jätkama järeleandmatult ikkagi nagu selle väljapanemist või kuhugigi panemist , et see on võimalus leida ja on alati šanss , et see , et see ei jõuagi kuskile ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,arvan,"Et ma arvan , et , Vahel on või kindlasti paljudel on see probleem , et nad kirjutavad väga häid asju , see lihtsalt ei jõua mitte kuskile , ma arvan , et nad lihtsalt peaks jätkama kirjutamist ja lihtsalt peaks jätkama järeleandmatult ikkagi nagu selle väljapanemist või kuhugigi panemist , et see on võimalus leida ja on alati šanss , et see , et see ei jõuagi kuskile ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,ütleme,"Et okei , et kui sa oled niisugune produtsent , kes ei ole justkui edukas olnud ja kui , kui sa oled kirjutanud palju asju mõnes mõttes nagu sahtlisse või ütleme , soundcloud ja nad lihtsalt on seal oma nelja viuga ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,ütleme,"Et noh , me tihti Kauro , sina ka tead , et noh , et tihti tulevad siia mingid noored lauljad ja ütleme ja , ja laulavad kihvtilt ära ja ütlevad , pagan , ma ei tea , kas see on ikka jube , kas see , see kõlab nii kui halvasti ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,arvan,"Ütlesid muusika kohta muusika tegemise kohta , tegelt ma arvan , kõige kohta kõik siin maailmas on nii ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,arvan,"Läksin vale teed , ütlesid niisuguse lause , aga muusika tegemine on tehniliselt nii lihtne igale inimesele ja ma arvan ja okei , jätka , sorri , vabandust , aga teine , teine pool on see , see , et see on ju nagu totaalne ületootmine ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,arvan,"Ma arvan , ma , ma tervitan , ma tervitan kõike seda , et inimesed saaksid tegeleda muusikaga ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,usun,"Et siis sa avastada , et äkki sa olid umbes restauraator , aga tegelikult sinus oli peidus suur muusik ja kusjuures sa võid olla mõlemad , justkui ma ei tea , kuidas , aga ma usun , et inimesed , kes tõeliselt tahavad , leiavad selle võimaluse ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,arvan,"Ega ma mul ei ole head viisi , kui mul oleks , siis ma arvan , et ma helistasin kõik oma muusikud ja sõbrad praegu läbi ja annaks nõu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,arvan,"Ma esitan siin hüpoteesi , ma arvan , et plaadifirmad on praegu sellises seisus , kus nad enam ei kuulagi ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Pani mingi asja peale , arvan , et see kõlab ülihästi , on ju , kui ma kuulasin aasta aega hiljem seda , siis ma olin mingit , mis ma tegin selle looga ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma arvan , et see ongi see ongi see põhjus ka , miks Eesti laulus läks Eesti laulu läks ka tasuliseks see esitamine , et lihtsalt neid lugusid oli liiga palju ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma arvan , et see läks tasuliseks ka sellepärast , et lihtsalt aidata neid natukene selle asjaga nagu nulli tulla , sellepärast et noh , produktsioonid ju lähevad suuremaks ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma arvan , et igal asjal on nagu aeg ja koht , eksole , ja kui sa teed elektroonilist muusikat , siis sa ei vaja helis nagu tohutut helistuudio , et sa vajad läpakat ja magamistuba ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Erinevus tekib siis pigem ma arvan , kui sa tahad olla nagu erinev või teha midagi muud , sest sa tunned , et okei , seda on nii palju , et sa ei taha enam seda teha nagu , et sa lihtsalt sa tahad tempovahetust , tahad midagi muud , tahad mingit teist rütmi , kat vahetevahel võibolla leiutada üldse mingi uue rütmiga , võib-olla teed täiesti rütmivabalt kogu asja ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma tahaks rääkida , siis , ma arvan maailmas ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Kuni 35 , ma arvan nii ja nüüd kui paljud , mis sa arvad , kui vanad on need , kes niisugust lugu kuulavad ?"
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma arvan , et praegusel hetkel maailmas ka kuni 35 täiesti kuni või , võib-olla isegi rohkem sellepärast isegi üle sellest täiesti igatpidi või noh , ta on , ta on lihtsalt nii edukas , et sa ei saa seal demograafiliselt enam Ei ja jaa , aga unusta see ära , kui edukas ta on , sest kuula seda lugu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Et kuna noh , et digirevolutsioon , itunes Spotify , kõik siuksed inimesed kuulavad järjest rohkem muusikat või nagu mitte kunagi varem , ma arvan , ei ole nii palju muusikat olnud , olemas ja muusikat kuulatud kui praegu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma arvan , et see on loomulik , et kui noh , tänapäeva noorele võib-olla anda kätte mingisugune John Cage , siis noh , ma arvan , et ta võib-olla ei võtaks seda liiga hästi vastu , eks ole ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma arvan , et see on loomulik , et kui noh , tänapäeva noorele võib-olla anda kätte mingisugune John Cage , siis noh , ma arvan , et ta võib-olla ei võtaks seda liiga hästi vastu , eks ole ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Aga ma selles mõttes Ma ei ole sellega nõus , et tavaline keskmine kuulaja , kes kuulab popmuusikat tänapäeval ta ei mõtesta enda jaoks nii väga seda läbi , ma arvan , see selles mõttes just , et see Driver Lisens , et ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma arvan , et see , see tavaline kuulaja lihtsalt ei mõtesta endale ka seda väga läbi , et mida ta nagu kui diktorkast rääkis Siis siia saab teha häid emotsionaalseid videosid nagu ja ma saaksin nutta ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Ma arvan küll , jah , see selles mõttes minul jäi ikkagi siin kõlama nagu see mõte , et ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,ütleme,"Mis siis , nagu muutunud on ka nende aastate jooksul , ütleme 50 aasta jooksul suuresti siis see , kuidas või miks inimesed muusikat kuulavad ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Iga eelnev aste loob järgmist ja noh ma arvan , et nüüd ongi huvitav , kuhu muusika võib välja jõuda , mul on tunne , et järgmised sammud on niisugune , rohkem hübriidid , et segatakse žanre päris palju , väga põnev on kuulata , mis toimub , et see mõttes , et ma olen leidnud ikka oma lemmikuidki täpselt niimoodi , et ma ei tea , kuhu neid enam nagu jagada ja ja see muusika on ikka sihuke ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,arvan,"Jah , aga ma arvan , et siit tõmbamegi otsad kokku tänaseks niigi tuli päris pikk ."
20210416_aprill_epikojas__ro_puuetega_inimeste_komitee_arvamus_eesti_olukorrast,2,M,11.751333333333333,tundub,"Üks selline dokument on nüüd valmis saanud päris põhjalik nende kõikide vestluste põhjal , et milline see olukord sealt poolt vaadates siis tundub ."
20210416_aprill_epikojas__ro_puuetega_inimeste_komitee_arvamus_eesti_olukorrast,2,M,11.751333333333333,tundub,"Aga murekohti on kõvasti ja kõiki neid loomulikult ei saa siin välja tuua , sest komitee nagu esitab terve paketi Aga ühe märkusena näiteks on öeldud seda , et Eestis tundub , et puuetega inimesed on liiga palju sotsiaalteenuste saajate staatuses , selle asemel , et olla oma elu aktiivsed kujundajad ."
20210416_aprill_epikojas__ro_puuetega_inimeste_komitee_arvamus_eesti_olukorrast,2,M,11.751333333333333,tundub,"Aga teades , et täna isikliku abistaja ja ja ühele inimesele pakutava individuaalse abi ja toe maht on nii piiratud , siis tundub , et pigem nagu see oleks parem kui lihtsalt ebapiisava abi pakkumine ."
20210416_aprill_epikojas__ro_puuetega_inimeste_komitee_arvamus_eesti_olukorrast,2,M,11.751333333333333,ütleme,"Nii et ütleme siis , 25. aasta kevadel-suvel tuleks olla jälle silmad lahti ja vaadata , mida nüüd järgmisena tegema peab hakkama ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,arvan,"Ma arvan , viimastel nädalatel kuudel on natuke rohkem selline tunne küll ja nagu kui nädalavahetus käes , tahaks lõsutada ja okei , see ei ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,arvan,"Ma ei tea Mis ma arvan , et ei ole , sest et ausalt öeldes me oleme Meriti , kes arutanud mõlemal aeg-ajalt mingid tervisemured nagu ja vana vanainimeste saade nagu see on täis ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,tundub,"Aga see tundub nagu peaks olema normaalse elu osa , mitte et me oleme nüüd väga stressis või väga ärevuses ja sellepärast meil südamed puperdavad või midagi ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,tundub,"Aga mitte midagi keegi kuskilt ei leidnud ja lõppkokkuvõttes kas noja , et võib-olla sa oled lihtsalt natukene mures , aga mulle tundub , et see on lihtsalt põhimõtteliselt , see on see , et nagu arstid on , nagu me ei leia midagi ja inimestel on tihti ja nad elavad sellega , siis võib , et sa pead ka ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,arvan,"Ma arvan , et küll oli jah , okei , sest muidu mõtlesin , et tahaks sulle soovitada osta mingi nutikell näiteks Apple Wott , mis hoiatab sind irregulaarse südamerütmi puhul ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,arvan,"Ma ei tea , kas , kui hästi nad seda sees mõttes , et see on ikkagi üks asi on ja kas sul nagu süda jätab päriselt löögi vahele , ma arvan , et mul , see mul ei olnud tegelikult nii selline asi , see oli kuidagi ja ma ei ole kindel , kas mingi nutikell , mis on sul käe peal , saab seda tuvastada või mitte , võibolla ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,tundub,"See on lihtsalt üks asi , mis inimestel on , et tundub , et sul mingisuguseid muid asju ei kaasne , nii et see on okei ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,tundub,"Ma ei tea , kas ma saan teda usaldada , sellepärast mulle tundub , et mul ei ole erilist stressi ega ärevust ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,tundub,"Siis tundub , et see põhjus on nagu vale , mis mulle on antud ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,tundub,"Et ma isegi mõnevõrra oleks eelistanud , kui arst oleks öelnud , et see on lihtsalt niisugune üks asi , mis inimestel on , ma ei tea , mille pärast , aga see on , tundub , et on okei , sest et inimesed elavad sellega terve elu ja juhtumine halba ."
20201231_59_normaalse_elu_osa,4,M,1.037833333333333,arvan,"Konnaga ikka tohib , ma arvan okei , võib-olla toite ."
20201231_59_normaalse_elu_osa,4,M,1.037833333333333,arvan,"Ma arvan , et sa pead nagu seda loomade Eriti kui see arv hüppab välja , kui sa paned näiteks mingi piiri , et , et kui 60 kraadini jõuab , siis me võtame ta sealt välja ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Seda , see tundub ka jah , see , et seda ma tahaks ka natuke See tundub siuke asi , mida võiks ellu ellu lülitada ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Seda , see tundub ka jah , see , et seda ma tahaks ka natuke See tundub siuke asi , mida võiks ellu ellu lülitada ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,arvan,"Ma arvan , et see on enam-vähem selline asi ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,ütleme,"Aga see , noh , ma ütleme nii , ausalt , ma ei ole rohkem selle kohta vaadanud , kui need mõned lingid , mis sina oled andnud ja ma ikkagi ei tea nagu , mida see kokkuvõttes tähendab ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,arvan,"Aga lõppkokkuvõttes ma arvan , et see on ikkagi , pigem on lihtsalt see , et Apple on teinud niisuguse väga hästi kokkusobituva terve masina , kus on kõik tükid omavahel nagu optimeeritud ja mõeldud nende kasutusjuhtude jaoks , mis Apple'i kasutajate jaoks olulised ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Ühe odava laptopi toote koha pealt , et ma olen kuulanud ka erinevad Botkastereid , kes räägivad , et nende IM Pro , et kui nad on , kasutavad seda uut kõige odavamat McBokaar i , siis pärast , kui nad tulevad tagasi oma IM Pro taha , siis see tundub nii aeglane ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,ütleme,"Nojah , see on põnev , niisuguses , ma ten rohkem nagu selles ka hirmus , palju ei tea , sest ma ju pikalt öelda , aga mõtlen minu kogemuse rohkem vaata niisugune deta sentrid , niisugused , et ütleme , kus on terved suured majad , arvutid täis ja nende , kui palju arvutusvõimsust seal on ja see on see , seal on küsimus ka energia tarbimise peal olnud nagu , väga nagu küsi , nagu juba niisugune standardmõõde on see , et kui palju arvutusvõimsust sa saad ühe vati energia eest ja siis mitte ainult selle nagu arvuti enda poolest , vaid ka see energia , tarbimine , jahutamine , niisugused asjad ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Aa , nad on nagu teinud mingi innovatsiooni , mis on nagu aa , me leiutasime mingi asja , aga see ei , seal ei ole nagu mingit sugust , nagu ühte trikki tundub , et nad lihtsalt teinud 10 20 asja võib olla neid kõiki väga hästi kokku pannud ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,ütleme,"Ma ma ütleme , et ma loodan siis , et sellest teised tootjad ka õpivad , et kuidas , et leiavad , mis need kõige olulisemad kompanii on ja võib-olla üldiselt lähevad karvaite Paremaks Ma arvan küll , et õpivad , sest nad saavad ikkagi ju selle lahti võtta ja vaadata , kuidas see töötab ja testida ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,loodan,"Ma ma ütleme , et ma loodan siis , et sellest teised tootjad ka õpivad , et kuidas , et leiavad , mis need kõige olulisemad kompanii on ja võib-olla üldiselt lähevad karvaite Paremaks Ma arvan küll , et õpivad , sest nad saavad ikkagi ju selle lahti võtta ja vaadata , kuidas see töötab ja testida ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,arvan,"Ma ma ütleme , et ma loodan siis , et sellest teised tootjad ka õpivad , et kuidas , et leiavad , mis need kõige olulisemad kompanii on ja võib-olla üldiselt lähevad karvaite Paremaks Ma arvan küll , et õpivad , sest nad saavad ikkagi ju selle lahti võtta ja vaadata , kuidas see töötab ja testida ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,arvan,"Ja ma arvan küll , et kui Apple nagu tegi nii palju parema odava läpaka , siis kellelgi ei jää midagi üle , peavad lõpuks järgi jõudma , see ei ole nagu loogiline , et teised tootjad ei jõua sinna millalgi see täpne natuke ees ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,arvan,"Ma arvan , et see on veel üks mingi tahk , ma ei tea , huvitav , kas see ongi üks nendest , kes siin on ?"
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Mind see ei sega , aga teda nagu segab see mulle tundub , et tema tahaks , et oleks rohkema kontekstiga suhtlus filmi filmides , et ei oleks liiga palju nagu et mõned asjad eeldatakse , et inimesed saaksid aru , mitte et ei näidata puust ja punaseks ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Kui liiga puust punases tehakse , sest ma saan aru , näiteks seal raamatus oli näide , et prantslastele ei meeldi neile konkreetselt , tundub , et neid peetakse lolliks , kui neile detailidest liiga palju räägitakse , et see on nagu ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Et prantslased on suhteliselt selles äärmuses , aga ma ei tea , võib-olla eestlased on ka sarnases äärmuses ja meile tundub see normaalne ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Et sellepärast ta nagu rõhutab pigem seda sellena , et mitte niivõrd , et prantslased arvavad , et sa oled lollid ja muidugi on indiviide , kes on , arvavad rohkem ja vähem seda ja , aga lõppkokkuvõttes on pigem nagu rohkem erinevate kultuuride võrdluses , et kui sa võrdled , erinevaid kultuure , siis teatud kultuurist inimesed , need ameeriklased seletavad palju detailsemalt ja niisugune , kuidas ameeriklased pidevalt neid detaile seletavad , see käib prantslastele tüüpiliselt närvidele , sest neile tundub , et nagu ameeriklased peavad neid lollideks , et nad ei saa detaile ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,arvan,"Ma arvan , et intuitiivne on kuidagi see , et sul on nagu , kui sul on mingi tunne , siis sa nagu lähed selle tundega peale välja , et okei , mulle tundub , et see on nii ja siis sa nagu et sa ei analüüsi seda nii palju , et ma üks asi , mis ma arvan , mille poolest see võib olla parem , et kui sul on , et sa saad palju kiiremini asjad tehtud ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Ma arvan , et intuitiivne on kuidagi see , et sul on nagu , kui sul on mingi tunne , siis sa nagu lähed selle tundega peale välja , et okei , mulle tundub , et see on nii ja siis sa nagu et sa ei analüüsi seda nii palju , et ma üks asi , mis ma arvan , mille poolest see võib olla parem , et kui sul on , et sa saad palju kiiremini asjad tehtud ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,arvan,"Ma arvan , et intuitiivne on kuidagi see , et sul on nagu , kui sul on mingi tunne , siis sa nagu lähed selle tundega peale välja , et okei , mulle tundub , et see on nii ja siis sa nagu et sa ei analüüsi seda nii palju , et ma üks asi , mis ma arvan , mille poolest see võib olla parem , et kui sul on , et sa saad palju kiiremini asjad tehtud ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,usun,"Aga noh , selles mõttes , et seda ma usun küll , et konspiratsiooniteoreetikud osavad konspiratsiooniteoreetikud Oskavad ära kasutada mingite inimeste ?"
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Sest et selleks , et sa üldse sinna lameda maa gruppi sisse saaksid , siis sa pead olema suhteliselt intuitiivse mõtlemisega , et sulle tundub , et maakera on lapik , intuitsiooni sellest sellest piisab ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Me see lameda maa mulle tundub , et me mainime üle ühe osa ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,tundub,"Töömoe raiskavast moetööstuses kiirmoetööstuses et ta , ja ma ütlesin , et Liisale meeldiks vist , kui ei tuleks nii palju uusi riideid sest tundub ebavajalik ja siin ütleb , et jah , mulle väga meeldiks , kui saaks kuidagi piirata , kui palju uusi tooteid võib turule tuua iganädalale tilguta ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,arvan,"Ülekaalulisuse asi , et seal , noh ka saab ju öelda , et miks inimesed on ülekaalulised , ära söö nii palju , aga tegelikult seal on ka ikkagi see ju , et tööstused Loovad sellise keskkonna , kus sul on raske mitte süüa nii palju ja mitte nii ebatarvislikke asju , et ma arvan , et Liisa ei peaks arvama , et et see on tema vastutus suuresti või muidugi väikesed määrad on , aga mitte suurel määral ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,arvan,"Ma arvan , et ma usun , et selles konkreetses seal oli , neil oli nagu võetud mingi inimene , kes parasjagu on selles koroona viiruse aktiivses faasis ja teatud Viiruse tasemega niisugune , et niisugune soodne , mingisugune olukord ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,usun,"Ma arvan , et ma usun , et selles konkreetses seal oli , neil oli nagu võetud mingi inimene , kes parasjagu on selles koroona viiruse aktiivses faasis ja teatud Viiruse tasemega niisugune , et niisugune soodne , mingisugune olukord ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,loodan,"Ma loodan , et misofoonikuid jälle palju , sest nende elu on raskem , aga ma tervitan ka misofoonikuid ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,arvan,"Ja teine tundus ka vana ja ma arvan , et nad vist ei tööta enam eesliinil ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,arvan,"Ma arvan , et on üsnagi okei , nagu kergelt loota , et kui sa , kui väheneb haiglaravi vajamine , siis vast väheneb ka need nagu väga rasked sümptomid , mis võivad hiljem kaua aega püsima jääda , et siis ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,arvan,"Kui nagu need kaks on vähendatud , siis on juba , ma arvan , päris hea tulemus ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,arvan,"Aga ma arvan , et see on niisugune vähemus ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,arvan,"Ma arvan , et see on kogemata tulnud see teksti stilistiline formaat ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,tundub,"Tundub mulle tundub , et ta sai ühe valge jõulupuu ."
20200326_kinnisvaraintervjuu_03_tnu_toompark_kinnisvarakool_ja_jaan_liitme_domus_fnd_o,0,M,14.496999999999998,arvan,"Ma arvan , et see hetkeolukord või noh , indikatsioonid , mis siit igalt poolt tulevad , on see , et kõik olemasolevad tehingud tehakse kenasti lõpuni , ehk siis kõik lubadused peavad , ma arvan , tänases hetkes on , on pangad hästi hea tervise juures ."
20200326_kinnisvaraintervjuu_03_tnu_toompark_kinnisvarakool_ja_jaan_liitme_domus_fnd_o,0,M,14.496999999999998,arvan,"Ma arvan , et see hetkeolukord või noh , indikatsioonid , mis siit igalt poolt tulevad , on see , et kõik olemasolevad tehingud tehakse kenasti lõpuni , ehk siis kõik lubadused peavad , ma arvan , tänases hetkes on , on pangad hästi hea tervise juures ."
